标签,疾病名字,top10
22,冠状动脉粥样硬化性心脏病,皮层下动脉硬化性脑病 冠状动脉粥样硬化性心脏病 心律失常 高血压 冠状动脉狭窄 颈动脉硬化 颈动脉狭窄 短暂性脑缺血发作 上消化道出血 低血压
120,糖尿病,糖尿病 食管良性肿瘤 乳腺恶性肿瘤 肺良性肿瘤 胃恶性肿瘤 膀胱炎 腹内疝 IgA肾病 颈动脉狭窄 胰腺恶性肿瘤
188,脑卒中,脑卒中 短暂性脑缺血发作 颈动脉狭窄 高血压 冠状动脉狭窄 颈动脉硬化 食管良性肿瘤 冠状动脉粥样硬化性心脏病 支气管炎 胃炎
59,心律失常,前列腺恶性肿瘤 心律失常 尿道损伤 膀胱结石 胃恶性肿瘤 肝恶性肿瘤 腹部恶性肿瘤 前列腺增生 白血病 鞘膜积液
220,阑尾炎,阑尾炎 血管炎 精索静脉曲张 脾脏损伤 睾丸扭转 胃恶性肿瘤 肝恶性肿瘤 输尿管狭窄 食管良性肿瘤 输尿管结石
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 胃食管反流 心力衰竭 高血压 冠状动脉狭窄 肺栓塞 原发性醛固酮增多症 肺脓肿 肺良性肿瘤
142,肺恶性肿瘤,肺良性肿瘤 肺恶性肿瘤 结节病 肺原位癌 肺脓肿 支气管哮喘 支气管炎 进行性系统性硬化症 过敏性肺炎 胰腺恶性肿瘤
148,肺炎,肺炎 特发性间质性肺炎 支气管炎 心肌炎 心内膜炎 病毒性肺炎 炎性肌病 血管炎 肺结核 进行性系统性硬化症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 肥厚性心肌病 食管良性肿瘤 结肠息肉 心律失常 胃食管反流 冠状动脉狭窄 液气胸 胃炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 高脂血症 高血压 冠状动脉狭窄 二尖瓣关闭不全 炎性肌病 主动脉夹层 支气管炎 胃食管反流
148,肺炎,细支气管炎 支气管哮喘 肺炎 支气管炎 呼吸衰竭 弥漫性肺间质疾病 慢性阻塞性肺疾病 炎症后肺间质纤维化 喉恶性肿瘤 胸腔积液
246,高血压,颅内动脉瘤 高血压 颅内损伤 脑卒中 颈内动脉海绵窦瘘 短暂性脑缺血发作 颈动脉硬化 颈动脉狭窄 烟雾病 原发性血小板增多症
23,前列腺增生,前列腺增生 前列腺恶性肿瘤 二尖瓣关闭不全 胸腔积液 慢性阻塞性肺疾病 结肠息肉 消化性溃疡 胃肠功能紊乱 胃炎 膀胱结石
45,小脑扁桃体下疝畸形,小脑扁桃体下疝畸形 颈动脉硬化 视神经脊髓炎 腹部良性肿瘤 胃息肉 短暂性脑缺血发作 脑卒中 高脂血症 输尿管狭窄 胆囊息肉
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 胃食管反流 冠状动脉狭窄 肥厚性心肌病 心力衰竭 肺栓塞 高脂血症 心律失常 心肌炎
176,胆石症,肠梗阻 急性腹膜炎 胆石症 胃息肉 脾功能亢进 食管良性肿瘤 急性胰腺炎 嗜酸粒细胞增多综合征 腹内疝 腹部良性肿瘤
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管哮喘 支气管炎 肺曲霉菌病 肺间质纤维化 肺恶性肿瘤 肺栓塞 支气管扩张症 细支气管炎 肺炎
120,糖尿病,糖尿病 高脂血症 糖耐量异常 室间隔缺损 心肌炎 肺脓肿 高血压 脂肪肝 低钾血症 心脏神经症
159,肾小球肾炎,肾病综合征 静脉血栓症 IgA肾病 肾小球肾炎 腹部良性肿瘤 慢性肾功能不全 进行性系统性硬化症 胃息肉 库欣综合征 心力衰竭
188,脑卒中,脑卒中 胰腺恶性肿瘤 急性腹膜炎 心力衰竭 冠状动脉粥样硬化性心脏病 贫血 呼吸衰竭 肝恶性肿瘤 胃恶性肿瘤 腹部恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肥厚性心肌病 原发性醛固酮增多症 炎症后肺间质纤维化 前列腺恶性肿瘤 胰腺恶性肿瘤 高血压 心力衰竭 胆石症 肝恶性肿瘤
188,脑卒中,脑卒中 短暂性脑缺血发作 颈动脉狭窄 脑动脉粥样硬化 高脂血症 糖尿病 血管炎 原发性醛固酮增多症 高血压 癫痫
74,慢性肾功能不全,肾小球肾炎 慢性肾功能不全 IgA肾病 肾病综合征 主动脉夹层 静脉血栓症 冠状动脉狭窄 胃炎 短暂性脑缺血发作 支气管炎
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 肥厚性心肌病 冠状动脉狭窄 颈动脉狭窄 肾动脉狭窄 二尖瓣脱垂 炎性肌病 心肌炎 颅内动脉瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 肥厚性心肌病 高血压 颈动脉硬化 冠状动脉狭窄 肾动脉狭窄 二尖瓣关闭不全 支气管炎 胸腔积液
16,低钠血症,高血压 多发性骨髓瘤 白血病 慢性肾功能不全 贫血 原发性醛固酮增多症 低血压 脂肪肝 脑卒中 急性肾衰竭
91,气胸,胸腔积液 肺栓塞 慢性阻塞性肺疾病 支气管炎 肺结核 扩张型心肌病 支气管扩张症 肺恶性肿瘤 支气管哮喘 气胸
45,小脑扁桃体下疝畸形,小脑扁桃体下疝畸形 神经痛 多发性硬化 颈动脉狭窄 炎性肌病 肝恶性肿瘤 乳腺恶性肿瘤 骨关节病 视神经脊髓炎 多发性骨髓瘤
142,肺恶性肿瘤,肺良性肿瘤 输尿管狭窄 静脉血栓症 食管良性肿瘤 肾动脉狭窄 胃恶性肿瘤 前列腺恶性肿瘤 腹部恶性肿瘤 胆石症 食管恶性肿瘤
82,支气管扩张症,支气管扩张症 支气管炎 肺结核 细支气管炎 肺曲霉菌病 肺炎 支气管哮喘 结节病 病毒性肺炎 肺脓肿
155,肺间质纤维化,心力衰竭 呼吸衰竭 心包积液 肺源性心脏病 胸腔积液 心包炎 慢性阻塞性肺疾病 肺泡蛋白沉着症 骨髓增生异常综合征 肺动脉高压
83,支气管炎,肺炎 病毒性脑膜炎 血小板减少 支气管炎 动脉导管未闭 横纹肌溶解 贫血 肾盂肾炎 心肌炎 细支气管炎
130,结肠息肉,胃肠功能紊乱 结肠息肉 直肠息肉 胃息肉 霍奇金淋巴瘤 风湿性心脏病 精索静脉曲张 胃炎 胰腺恶性肿瘤 肺良性肿瘤
148,肺炎,肺炎 支气管恶性肿瘤 支气管炎 肺脓肿 支气管扩张症 肺曲霉菌病 肺结核 支气管哮喘 肺恶性肿瘤 主动脉瓣狭窄
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 脾脏损伤 鼾症 急性腹膜炎 急性肾衰竭 原发性醛固酮增多症 阿尔茨海默病 肠梗阻 心律失常 腹部开放性损伤
142,肺恶性肿瘤,二尖瓣脱垂 脾脏损伤 肾积水 慢性肾功能不全 胸腔积液 二尖瓣关闭不全 肝恶性肿瘤 室间隔缺损 肺曲霉菌病 腹部恶性肿瘤
45,小脑扁桃体下疝畸形,小脑扁桃体下疝畸形 阿尔茨海默病 甲状腺炎 心源性晕厥 肾积水 视神经脊髓炎 静脉血栓症 神经痛 多发性硬化 帕金森病
245,高脂血症,高脂血症 冠状动脉粥样硬化性心脏病 颈动脉硬化 心脏神经症 冠状动脉狭窄 高血压 心包积液 植物神经功能紊乱 肥厚性心肌病 胸腔积液
188,脑卒中,食管良性肿瘤 急性腹膜炎 肺良性肿瘤 结肠息肉 颈动脉狭窄 肝恶性肿瘤 食管恶性肿瘤 肺恶性肿瘤 胃恶性肿瘤 前列腺恶性肿瘤
152,肺良性肿瘤,肺原位癌 肺肉芽肿 肺良性肿瘤 腹部恶性肿瘤 肾结石 肺恶性肿瘤 脑动脉粥样硬化 安眠药中毒 腹部良性肿瘤 输尿管结石
104,甲状腺肿,甲状腺肿 甲状腺炎 肥胖症 甲状腺功能亢进症 颈部血管瘤 血小板减少 肝豆状核变性 自身免疫性肝炎 腹部开放性损伤 多发性末梢神经炎
72,急性胰腺炎,急性胰腺炎 胆石症 肥厚性心肌病 主动脉夹层 胰腺恶性肿瘤 肾结石 输尿管结石 食管良性肿瘤 慢性阻塞性肺疾病 脑卒中
148,肺炎,肺结核 肺炎 肺恶性肿瘤 胸腔积液 非霍奇金淋巴瘤 特发性间质性肺炎 支气管炎 心包积液 肺脓肿 胰腺恶性肿瘤
220,阑尾炎,阑尾炎 急性腹膜炎 肠梗阻 输尿管结石 腹部开放性损伤 主动脉夹层 胆道感染 睾丸扭转 脾脏损伤 胆石症
148,肺炎,细支气管炎 肺炎 心肌损害 白血病 急性腹膜炎 附睾炎 脾脏损伤 贫血 肺曲霉菌病 肺结核
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 气胸 心脏神经症 高脂血症 植物神经功能紊乱 支气管哮喘 高血压 心律失常 冠状动脉狭窄
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 原发性醛固酮增多症 心力衰竭 液气胸 主动脉夹层 胃食管反流 IgA肾病 冠状动脉狭窄 高脂血症
222,阿尔茨海默病,高脂血症 阿尔茨海默病 心脏神经症 痴呆 胃息肉 静脉血栓症 高血压 腹部良性肿瘤 短暂性脑缺血发作 低血压
120,糖尿病,糖尿病 直肠息肉 上消化道出血 原发性醛固酮增多症 肠梗阻 主动脉夹层 原发性血小板增多症 结肠息肉 静脉血栓症 胰腺恶性肿瘤
166,肾结石,前列腺恶性肿瘤 输尿管狭窄 肺良性肿瘤 肾结石 胆囊息肉 肺脓肿 膀胱炎 输尿管结石 气胸 膀胱结石
175,胆囊息肉,胆石症 急性胰腺炎 胰腺恶性肿瘤 胃炎 胆道感染 IgA肾病 主动脉夹层 消化性溃疡 腹内疝 胃息肉
246,高血压,高血压 颈动脉硬化 慢性肾功能不全 脑卒中 颅内动脉瘤 短暂性脑缺血发作 心律失常 静脉血栓症 心力衰竭 冠状动脉粥样硬化性心脏病
2,上消化道出血,肝恶性肿瘤 腹部恶性肿瘤 上消化道出血 颅内损伤 肠梗阻 前列腺恶性肿瘤 急性腹膜炎 胃恶性肿瘤 胰腺恶性肿瘤 胆石症
185,脑动脉炎,肺动脉高压 脑动脉炎 支气管扩张症 慢性阻塞性肺疾病 肺间质纤维化 肺炎 支气管炎 特发性间质性肺炎 肺结核 骨髓增生异常综合征
83,支气管炎,支气管炎 胃炎 肺炎 慢性阻塞性肺疾病 前列腺恶性肿瘤 肺良性肿瘤 病毒性肺炎 冠状动脉狭窄 支气管扩张症 支气管哮喘
136,肠梗阻,肠梗阻 小肠恶性肿瘤 腹部恶性肿瘤 上消化道出血 腹腔感染 胰腺恶性肿瘤 胃恶性肿瘤 肾盂肾炎 脑卒中 下消化道出血
10,二尖瓣狭窄,二尖瓣狭窄 支气管哮喘 风湿性二尖瓣狭窄伴关闭不全 颈动脉硬化 心力衰竭 房间隔缺损 结节病 肥厚性心肌病 高脂血症 支气管炎
91,气胸,气胸 液气胸 风湿性心脏病 心包积液 胸腔积液 冠状动脉粥样硬化性心脏病 心脏神经症 主动脉瓣狭窄 心包炎 高脂血症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 原发性醛固酮增多症 慢性肾功能不全 心力衰竭 颅内动脉瘤 主动脉瓣关闭不全 巨球蛋白血症 高血压 胰腺恶性肿瘤 上消化道出血
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 脾脏损伤 脑卒中 高血压 低钾血症 鼾症 尿道结石 糖耐量异常 急性胰腺炎 原发性醛固酮增多症
130,结肠息肉,结肠息肉 直肠息肉 胰腺恶性肿瘤 胃息肉 腹部良性肿瘤 肝恶性肿瘤 胃肠功能紊乱 食管良性肿瘤 腹部恶性肿瘤 胃炎
80,支气管哮喘,支气管哮喘 慢性阻塞性肺疾病 支气管炎 肺炎 支气管扩张症 呼吸衰竭 肺栓塞 肠梗阻 心力衰竭 脑卒中
171,胃炎,脑卒中 慢性肾功能不全 急性胰腺炎 胃炎 高血压 胰腺恶性肿瘤 支气管炎 肺间质纤维化 胃食管反流 肾小球肾炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 高脂血症 高血压 高尿酸血症 低血压 糖耐量异常 心力衰竭 血管迷走性晕厥 短暂性脑缺血发作
198,腹部恶性肿瘤,腹部恶性肿瘤 肺良性肿瘤 前列腺恶性肿瘤 膀胱结石 脾功能亢进 慢性肾功能不全 心包积液 直肠脱垂 胸膜炎 输尿管结石
120,糖尿病,糖尿病 癫痫 低血糖症 急性播散性脑脊髓炎 心源性晕厥 颅内损伤 肺血管炎 急性肝衰竭 病毒性脑膜炎 脑炎
232,颈动脉狭窄,颈动脉狭窄 前列腺恶性肿瘤 肝恶性肿瘤 IgA肾病 胰腺恶性肿瘤 颅内动脉瘤 肾动脉狭窄 白血病 颈动脉硬化 腹部恶性肿瘤
184,脂肪肝,肝恶性肿瘤 胸腔积液 胰腺恶性肿瘤 胆石症 脂肪肝 急性胰腺炎 胃炎 结核性腹膜炎 甲状腺功能减退 肺结核
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 精索静脉曲张 脑炎 液气胸 淋巴结炎 帕金森病 霍奇金淋巴瘤 炎症后肺间质纤维化 腹部开放性损伤
56,心力衰竭,主动脉瓣关闭不全 二尖瓣关闭不全 心力衰竭 冠状动脉粥样硬化性心脏病 主动脉瓣狭窄 呼吸衰竭 肥厚性心肌病 慢性肾功能不全 胸腔积液 风湿性二尖瓣狭窄伴关闭不全
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心肌炎 肥厚性心肌病 高脂血症 扩张型心肌病 心律失常 胸腔积液 冠状动脉狭窄 颈动脉硬化 脑卒中
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 风湿性心脏病 低血压 气胸 肺结核 心力衰竭 胸膜炎 直肠息肉 高血压 胸腔积液
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 颈动脉硬化 高脂血症 高血压 主动脉瓣狭窄 神经痛 支气管炎 心脏神经症 心包积液
188,脑卒中,脑卒中 短暂性脑缺血发作 颈动脉狭窄 胰腺恶性肿瘤 胃恶性肿瘤 胆囊息肉 肺肉芽肿 帕金森病 肺良性肿瘤 主动脉瓣狭窄
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 急性腹膜炎 肺良性肿瘤 食管良性肿瘤 肺脓肿 主动脉夹层 结肠息肉 颈动脉狭窄 胃恶性肿瘤 肝恶性肿瘤
68,急性播散性脑脊髓炎,病毒性脑膜炎 肺炎 特发性间质性肺炎 心肌炎 病毒性肺炎 肺结核 血管炎 肺脓肿 支气管炎 肺间质纤维化
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 脾脏损伤 腹部开放性损伤 急性腹膜炎 扩张型心肌病 IgA肾病 白血病 低血压 肾小球肾炎
20,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 肥厚性心肌病 冠状动脉狭窄 高血压 胃食管反流 支气管炎 主动脉瓣狭窄 二尖瓣关闭不全 胸腔积液 静脉血栓症
0,IgA肾病,肾小球肾炎 IgA肾病 炎症后肺间质纤维化 风湿性心脏病 急性呼吸窘迫综合征 肺炎 呼吸衰竭 白血病 心包炎 肾病综合征
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 主动脉瓣狭窄 肺原位癌 食管恶性肿瘤 输尿管狭窄 冠状动脉狭窄 肾结石 腹部恶性肿瘤 输尿管结石 食管良性肿瘤
176,胆石症,胆囊息肉 食管良性肿瘤 胰腺恶性肿瘤 胆道感染 胃恶性肿瘤 精索静脉曲张 IgA肾病 食管恶性肿瘤 肝恶性肿瘤 结肠息肉
142,肺恶性肿瘤,肺恶性肿瘤 肺原位癌 食管恶性肿瘤 支气管炎 支气管恶性肿瘤 肺炎 肺良性肿瘤 肺结核 肺脓肿 房间隔缺损
142,肺恶性肿瘤,肺恶性肿瘤 前列腺恶性肿瘤 结节病 支气管炎 肺炎 胸腔积液 肺结核 慢性阻塞性肺疾病 肺间质纤维化 液气胸
35,呼吸衰竭,呼吸衰竭 慢性阻塞性肺疾病 肺炎 心力衰竭 液气胸 肺结核 炎症后肺间质纤维化 肺栓塞 支气管哮喘 支气管炎
142,肺恶性肿瘤,炎性肌病 原发性醛固酮增多症 心包积液 心脏神经症 甲状腺炎 贫血 糖耐量异常 胸膜恶性肿瘤 骨髓增生异常综合征 低钾血症
188,脑卒中,短暂性脑缺血发作 脑卒中 高脂血症 主动脉瓣狭窄 胃炎 肝恶性肿瘤 食管恶性肿瘤 帕金森病 血管炎 癫痫
142,肺恶性肿瘤,肺恶性肿瘤 胃炎 结肠息肉 脑动脉粥样硬化 支气管炎 冠状动脉狭窄 支气管哮喘 胃食管反流 食管恶性肿瘤 颈动脉硬化
246,高血压,高血压 甲状腺功能亢进症 胃炎 脑动脉粥样硬化 低钾血症 原发性醛固酮增多症 胃食管反流 低血糖症 短暂性脑缺血发作 皮层下动脉硬化性脑病
114,睡眠呼吸暂停低通气综合征,胃炎 短暂性脑缺血发作 肾动脉狭窄 支气管炎 IgA肾病 室间隔缺损 脑动脉粥样硬化 颈动脉硬化 结肠息肉 食管良性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 心脏神经症 胃食管反流 库欣综合征 心包炎 高血压 心力衰竭 气胸 心肌炎
22,冠状动脉粥样硬化性心脏病,阿尔茨海默病 原发性醛固酮增多症 静脉血栓症 肾积水 原发性血小板增多症 脑动脉炎 主动脉瓣关闭不全 高血压 心律失常 腹部良性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉狭窄 冠状动脉粥样硬化性心脏病 高脂血症 高血压 胃炎 食管良性肿瘤 胃食管反流 心律失常 急性胰腺炎 结肠息肉
164,肾积水,颈动脉狭窄 肝恶性肿瘤 风湿性二尖瓣狭窄伴关闭不全 腹部恶性肿瘤 二尖瓣狭窄 膀胱结石 胰腺恶性肿瘤 前列腺恶性肿瘤 前列腺增生 颈内动脉海绵窦瘘
166,肾结石,肾结石 输尿管结石 肾积水 输尿管狭窄 膀胱结石 肠梗阻 急性腹膜炎 肾盂肾炎 肺肉芽肿 痛风
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肥厚性心肌病 冠状动脉狭窄 高血压 颈动脉硬化 主动脉瓣狭窄 房间隔缺损 心律失常 高脂血症 扩张型心肌病
148,肺炎,肺炎 支气管炎 结节病 病毒性肺炎 细支气管炎 肺结核 特发性间质性肺炎 呼吸衰竭 肺恶性肿瘤 肺脓肿
148,肺炎,肺炎 过敏性肺炎 病毒性脑膜炎 支气管炎 慢性阻塞性肺疾病 肺间质纤维化 呼吸衰竭 胸腔积液 脾脏损伤 特发性间质性肺炎
148,肺炎,病毒性肺炎 肺炎 支气管炎 气管炎 胸腔积液 肺结核 肺原位癌 心内膜炎 低血压 呼吸衰竭
142,肺恶性肿瘤,肺脓肿 肺恶性肿瘤 支气管炎 慢性阻塞性肺疾病 肺曲霉菌病 扩张型心肌病 肺炎 胸腔积液 肺结核 支气管扩张症
167,胃息肉,原发性醛固酮增多症 胃息肉 急性肾衰竭 直肠息肉 阿尔茨海默病 脾脏损伤 库欣综合征 高血压 食管良性肿瘤 主动脉夹层
59,心律失常,冠状动脉粥样硬化性心脏病 肥厚性心肌病 心律失常 血管迷走性晕厥 冠状动脉狭窄 支气管炎 高血压 心力衰竭 短暂性脑缺血发作 高脂血症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 甲状腺功能减退 冠状动脉狭窄 上消化道出血 炎性肌病 高脂血症 肥厚性心肌病 前列腺恶性肿瘤 慢性阻塞性肺疾病 颈动脉狭窄
8,乳腺恶性肿瘤,乳腺恶性肿瘤 心房良性肿瘤 静脉血栓症 尿道结石 皮层下动脉硬化性脑病 脑卒中 心脏神经症 膀胱炎 骨质疏松 腹部恶性肿瘤
72,急性胰腺炎,急性胰腺炎 胆石症 消化性溃疡 腹内疝 急性腹膜炎 胆道感染 胃食管反流 阑尾炎 胃炎 肠梗阻
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 高脂血症 冠状动脉狭窄 颈动脉硬化 植物神经功能紊乱 高血压 肥厚性心肌病 血管迷走性晕厥 主动脉瓣狭窄
176,胆石症,胆石症 胆囊息肉 肺良性肿瘤 胆道感染 腹部良性肿瘤 多发性骨髓瘤 腹腔感染 肝恶性肿瘤 上消化道出血 非霍奇金淋巴瘤
120,糖尿病,糖尿病 脾功能亢进 糖耐量异常 肺良性肿瘤 胸膜炎 前列腺恶性肿瘤 心包积液 尿道结石 腹部恶性肿瘤 主动脉夹层
22,冠状动脉粥样硬化性心脏病,肥厚性心肌病 冠状动脉粥样硬化性心脏病 颈动脉硬化 胸腔积液 冠状动脉狭窄 支气管炎 支气管哮喘 心律失常 高脂血症 房间隔缺损
120,糖尿病,糖尿病 肺脓肿 高脂血症 鞘膜积液 精索静脉曲张 胆囊息肉 颈动脉硬化 脑动静脉畸形 主动脉夹层 病毒性脑膜炎
147,肺源性心脏病,肺动脉高压 心包积液 慢性阻塞性肺疾病 特发性间质性肺炎 肺栓塞 脑动脉炎 支气管炎 肺曲霉菌病 心力衰竭 炎性肌病
116,短暂性脑缺血发作,高脂血症 短暂性脑缺血发作 颈动脉硬化 心脏神经症 小脑扁桃体下疝畸形 胃炎 直肠息肉 植物神经功能紊乱 高血压 脑卒中
168,胃恶性肿瘤,胃恶性肿瘤 胃炎 胃息肉 腹部恶性肿瘤 肝恶性肿瘤 胰腺恶性肿瘤 胃食管反流 肝性脑病 胃肠功能紊乱 消化性溃疡
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管炎 支气管扩张症 支气管哮喘 细支气管炎 肺曲霉菌病 呼吸衰竭 肺炎 肺结核 肺间质纤维化
176,胆石症,胆石症 胆道感染 胆囊息肉 肝恶性肿瘤 脾脏损伤 风湿性心脏病 痛风 腹部恶性肿瘤 肺曲霉菌病 肺肉芽肿
167,胃息肉,胃息肉 结肠息肉 食管良性肿瘤 直肠息肉 冠状动脉粥样硬化性心脏病 支气管炎 胃食管反流 胃炎 高血压 急性胰腺炎
130,结肠息肉,前列腺恶性肿瘤 食管良性肿瘤 急性腹膜炎 呼吸衰竭 颈动脉狭窄 静脉血栓症 慢性肾功能不全 胆道感染 结肠息肉 膀胱炎
188,脑卒中,脑卒中 肾积水 心房良性肿瘤 帕金森病 阿尔茨海默病 巨球蛋白血症 多发性硬化 短暂性脑缺血发作 视神经脊髓炎 肾结石
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心力衰竭 肥厚性心肌病 心脏神经症 冠状动脉狭窄 肺脓肿 肺良性肿瘤 肺结核 肺恶性肿瘤
148,肺炎,肺炎 支气管炎 肺脓肿 肺结核 呼吸衰竭 细支气管炎 结节病 肺恶性肿瘤 心肌炎 液气胸
59,心律失常,心律失常 静脉血栓症 冠状动脉粥样硬化性心脏病 心力衰竭 支气管炎 慢性阻塞性肺疾病 胸腔积液 食管恶性肿瘤 肾动脉狭窄 支气管扩张症
56,心力衰竭,心力衰竭 呼吸衰竭 慢性肾功能不全 胸腔积液 肺栓塞 库欣综合征 骨髓增生异常综合征 肺结核 白血病 原发性醛固酮增多症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心肌炎 肺良性肿瘤 炎性肌病 重症肌无力 慢性阻塞性肺疾病 房间隔缺损 心力衰竭 支气管哮喘
106,病毒性脑膜炎,病毒性脑膜炎 脑动脉粥样硬化 脑卒中 高脂血症 支气管炎 肺结核 肝恶性肿瘤 胆道感染 短暂性脑缺血发作 胸腔积液
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 心力衰竭 胃恶性肿瘤 肺脓肿 食管恶性肿瘤 肺恶性肿瘤 心脏神经症 高血压 冠状动脉狭窄
237,风湿性心脏病,液气胸 主动脉瓣狭窄 胸腔积液 胆囊息肉 呼吸衰竭 前列腺恶性肿瘤 细支气管炎 心力衰竭 精索静脉曲张 急性腹膜炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 气胸 高脂血症 高血压 肺栓塞 房间隔缺损 胆囊息肉 心力衰竭 冠状动脉狭窄
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 急性呼吸窘迫综合征 高脂血症 IgA肾病 脑膜良性肿瘤 低钾血症 痛风 尿道结石 周期性瘫痪
59,心律失常,心律失常 颈动脉硬化 低血压 冠状动脉粥样硬化性心脏病 支气管炎 脑卒中 高脂血症 高血压 肾小球肾炎 冠状动脉狭窄
76,慢性阻塞性肺疾病,支气管炎 慢性阻塞性肺疾病 支气管扩张症 肺炎 胃肠功能紊乱 肺间质纤维化 支气管哮喘 炎症后肺间质纤维化 胃食管反流 肺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,扩张型心肌病 冠状动脉粥样硬化性心脏病 心力衰竭 冠状动脉狭窄 液气胸 主动脉夹层 慢性肾功能不全 气胸 颈动脉硬化 胃炎
162,肾病综合征,肾病综合征 IgA肾病 肾小球肾炎 慢性肾功能不全 颈动脉狭窄 肝恶性肿瘤 肺良性肿瘤 前列腺恶性肿瘤 食管恶性肿瘤 胰腺恶性肿瘤
56,心力衰竭,心力衰竭 主动脉瓣狭窄 呼吸衰竭 心包积液 过敏性肺炎 胸腔积液 肺结核 肥厚性心肌病 支气管哮喘 慢性阻塞性肺疾病
171,胃炎,胃炎 胃食管反流 胃肠功能紊乱 急性胰腺炎 主动脉夹层 消化性溃疡 直肠息肉 急性腹膜炎 高脂血症 高血压
188,脑卒中,脑卒中 炎性肌病 帕金森病 颈动脉狭窄 脑动脉粥样硬化 短暂性脑缺血发作 肺良性肿瘤 扩张型心肌病 重症肌无力 原发性醛固酮增多症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 高脂血症 高血压 房间隔缺损 胃炎 心力衰竭 肥厚性心肌病 室间隔缺损 冠状动脉狭窄
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 高血压 颈动脉硬化 冠状动脉狭窄 心律失常 肥厚性心肌病 肺栓塞 心脏神经症 扩张型心肌病
232,颈动脉狭窄,颈动脉狭窄 颈动脉硬化 肾动脉狭窄 食管良性肿瘤 高脂血症 脑动脉粥样硬化 输尿管狭窄 脑膜良性肿瘤 高血压 脑卒中
148,肺炎,支气管哮喘 肺曲霉菌病 支气管炎 支气管扩张症 肺脓肿 多发性骨髓瘤 骨髓增生异常综合征 白血病 非霍奇金淋巴瘤 肺炎
114,睡眠呼吸暂停低通气综合征,精索静脉曲张 前列腺炎 输尿管狭窄 高脂血症 食管良性肿瘤 直肠息肉 颈动脉硬化 鞘膜积液 前列腺恶性肿瘤 肾结石
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 肥厚性心肌病 扩张型心肌病 心律失常 心肌炎 胸腔积液 高血压 心力衰竭 主动脉夹层
104,甲状腺肿,甲状腺肿 食管恶性肿瘤 呼吸衰竭 甲状腺炎 腹部良性肿瘤 心力衰竭 食管良性肿瘤 胃息肉 脾功能亢进 淋巴结炎
