标签,疾病名字,top10
82,慢性肾功能不全,慢性肾功能不全 冠状动脉粥样硬化性心脏病 心律失常 脑卒中 肺炎 肺栓塞 心力衰竭 肺恶性肿瘤 股骨颈骨折 病毒性肺炎
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 胆石症 腰椎管狭窄 子宫内膜息肉 腹部良性肿瘤 膝关节半月板损伤 鼻窦瘘 颈椎病 陈旧性膝前十字韧带断裂
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
90,支气管扩张症,慢性阻塞性肺疾病 肺炎 支气管扩张症 肺恶性肿瘤 肺部感染 呼吸衰竭 支气管哮喘 糖尿病 支气管炎 肺结核
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 肺恶性肿瘤 颈椎病 阑尾炎 脑卒中 支气管哮喘 肾结石 输尿管结石 腹外疝
175,肺部感染,肺炎 冠状动脉粥样硬化性心脏病 慢性肾功能不全 肺部感染 慢性阻塞性肺疾病 肺恶性肿瘤 心律失常 肺栓塞 急性胰腺炎 脑动脉供血不足
282,高血压,脑卒中 冠状动脉粥样硬化性心脏病 糖尿病 前列腺增生 脑动脉供血不足 心律失常 短暂性脑缺血发作 腹外疝 痛风 肺炎
198,胆石症,胆石症 急性胰腺炎 腹部良性肿瘤 肝恶性肿瘤 肺炎 胰腺恶性肿瘤 前列腺增生 子宫内膜息肉 胆道感染 膝关节病
90,支气管扩张症,支气管扩张症 肺炎 肺恶性肿瘤 慢性阻塞性肺疾病 肺结核 支气管炎 肺部感染 支气管哮喘 间质性肺病 肺曲霉菌病
4,下肢静脉曲张,下肢静脉曲张 大隐静脉曲张 乳腺良性肿瘤 卵巢良性肿瘤 冠状动脉粥样硬化性心脏病 膝关节半月板损伤 胆石症 鼻窦瘘 脑卒中 子宫内膜息肉
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心力衰竭 高血压 肺动脉高压 冠状动脉狭窄 前列腺恶性肿瘤 支气管哮喘 风湿性心脏病 结肠息肉
282,高血压,冠状动脉粥样硬化性心脏病 脑卒中 高血压 糖尿病 结肠息肉 心律失常 膀胱恶性肿瘤 膝关节病 腰椎管狭窄 股骨颈骨折
254,阑尾炎,脑卒中 肺恶性肿瘤 阑尾炎 腹部良性肿瘤 肾恶性肿瘤 冠状动脉粥样硬化性心脏病 腰椎管狭窄 短暂性脑缺血发作 肺结核 颈椎病
146,结肠息肉,结肠息肉 结肠良性肿瘤 胆石症 颈椎病 肾积水 腰椎间盘突出 乳腺良性肿瘤 子宫内膜息肉 胃息肉 陈旧性膝前十字韧带断裂
62,强直性脊柱炎,肩袖损伤 强直性脊柱炎 冠状动脉粥样硬化性心脏病 肺炎 类风湿性关节炎 脑卒中 混合痔 肺栓塞 胆石症 乳腺良性肿瘤
88,支气管哮喘,肺炎 支气管哮喘 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 腰椎间盘突出 视网膜脱离 子宫平滑肌瘤 肾小球肾炎 胆石症 腹外疝
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 肺炎 膝关节病 动脉导管未闭 心律失常 肾结核 肾结石 胃息肉 胃肠功能紊乱
198,胆石症,胆石症 子宫内膜息肉 乳腺良性肿瘤 子宫颈上皮内瘤变 陈旧性膝前十字韧带断裂 甲状腺恶性肿瘤 混合痔 肾积水 颈部血管瘤 甲状腺肿
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 颈椎病 陈旧性膝前十字韧带断裂 结肠息肉 胆石症 冠状动脉粥样硬化性心脏病 腹部良性肿瘤 肾恶性肿瘤 脑卒中
136,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 高血压 脂肪肝 腹部良性肿瘤 肺恶性肿瘤 妊娠期糖尿病 结肠良性肿瘤 肺炎 肺部感染
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 胆石症 结肠息肉 陈旧性膝前十字韧带断裂 前列腺增生 膝关节前十字韧带完全断裂 冠状动脉粥样硬化性心脏病 股骨颈骨折 子宫内膜息肉
253,间质性肺病,肺炎 肺恶性肿瘤 间质性肺病 慢性阻塞性肺疾病 白内障 肺结核 肾恶性肿瘤 支气管扩张症 支气管炎 膀胱恶性肿瘤
221,腹外疝,腹外疝 肺恶性肿瘤 白内障 结肠息肉 子宫内膜息肉 肺部感染 间质性肺病 肾结石 冠状动脉粥样硬化性心脏病 颈动脉狭窄
269,颈椎病,颈椎病 腰椎管狭窄 肾恶性肿瘤 腰椎间盘突出 结肠良性肿瘤 腹部良性肿瘤 心力衰竭 肺恶性肿瘤 甲状腺肿 膝关节病
168,肺炎,肺炎 慢性阻塞性肺疾病 呼吸衰竭 间质性肺病 肺恶性肿瘤 支气管扩张症 肺脓肿 肺结核 冠状动脉粥样硬化性心脏病 肺部感染
269,颈椎病,颈椎病 子宫内膜息肉 腰椎间盘突出 子宫颈上皮内瘤变 腰椎管狭窄 直肠息肉 糖尿病 胆石症 输卵管积水 肾积水
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 糖尿病 心律失常 脑卒中 冠状动脉狭窄 结肠息肉 直肠息肉 肺间质纤维化 椎-基底动脉供血不全
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 膝关节病 前列腺恶性肿瘤 前列腺增生 高血压 腹部良性肿瘤 颈椎病 肺炎 肾结石
45,妊娠期糖尿病,妊娠期糖尿病 子宫平滑肌瘤 心律失常 输卵管积水 前列腺恶性肿瘤 卵巢良性肿瘤 子宫颈上皮内瘤变 胃肠功能紊乱 胃炎 胃潴留
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
181,肾恶性肿瘤,肾恶性肿瘤 颈椎病 胆石症 肾结石 前列腺增生 脑卒中 心律失常 膀胱恶性肿瘤 腹部良性肿瘤 白血病
91,支气管炎,肺炎 新生儿高胆红素血症 支气管炎 心律失常 细支气管炎 腰椎间盘突出 慢性腹泻 膀胱结石 膝关节病 阑尾炎
103,消化性溃疡,急性胰腺炎 胆石症 肺炎 冠状动脉粥样硬化性心脏病 糖尿病 结肠息肉 胃炎 脑卒中 慢性肾功能不全 子宫平滑肌瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 腰椎管狭窄 膝关节病 糖尿病 结肠息肉 慢性肾功能不全 心力衰竭 支气管扩张症 膀胱恶性肿瘤 胃恶性肿瘤
233,膝关节病,膝关节病 支气管扩张症 胆石症 子宫平滑肌瘤 腹部良性肿瘤 股骨颈骨折 肾恶性肿瘤 卵巢良性肿瘤 肺炎 肺恶性肿瘤
30,卵巢良性肿瘤,卵巢良性肿瘤 子宫平滑肌瘤 腹部良性肿瘤 肺炎 子宫内膜息肉 胆石症 输尿管结石 肺恶性肿瘤 乳腺良性肿瘤 肺结核
136,糖尿病,糖尿病 颈椎病 脑动脉供血不足 糖耐量异常 睡眠呼吸暂停低通气综合征 乳腺恶性肿瘤 乳腺良性肿瘤 冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 膝关节病 股骨颈骨折 子宫内膜息肉 颈椎病 子宫颈上皮内瘤变 混合痔 腰椎间盘突出
224,腹部恶性肿瘤,肺恶性肿瘤 胆石症 前列腺恶性肿瘤 颈椎病 心律失常 腹部良性肿瘤 肾恶性肿瘤 前列腺增生 腰椎管狭窄 腹部恶性肿瘤
211,脑卒中,脑卒中 糖尿病性周围神经病 短暂性脑缺血发作 椎-基底动脉供血不全 肺结核 颈动脉狭窄 肾动脉狭窄 肾积水 肺部感染 肺炎
269,颈椎病,颈椎病 肾结石 肾恶性肿瘤 膝关节病 腰椎管狭窄 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 陈旧性膝前十字韧带断裂 前列腺恶性肿瘤 胆石症
125,白内障,白内障 前列腺恶性肿瘤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核 肾结石 胃肠炎 胃息肉
38,呼吸衰竭,肺恶性肿瘤 肺炎 高血压 腹部良性肿瘤 呼吸衰竭 冠状动脉粥样硬化性心脏病 脑卒中 肺部感染 支气管扩张症 支气管炎
47,子宫平滑肌瘤,腹部良性肿瘤 子宫内膜息肉 颈椎病 膝关节病 子宫平滑肌瘤 妊娠期糖尿病 腰椎管狭窄 肾恶性肿瘤 卵巢良性肿瘤 胆石症
80,急性胰腺炎,胆石症 急性胰腺炎 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肾恶性肿瘤 脾脏损伤 肝恶性肿瘤 前列腺增生 输尿管结石 肾结石
243,跟腱断裂,跟腱断裂 膝关节病 腰椎管狭窄 颈椎病 子宫内膜息肉 混合痔 子宫颈上皮内瘤变 甲状腺恶性肿瘤 男性不育症 陈旧性膝前十字韧带断裂
221,腹外疝,腹外疝 结肠息肉 肺恶性肿瘤 腹部良性肿瘤 慢性阻塞性肺疾病 痛风 肺部感染 阑尾炎 短暂性脑缺血发作 心律失常
189,胃息肉,颈椎病 颈动脉狭窄 冠状动脉粥样硬化性心脏病 腰椎管狭窄 乳腺良性肿瘤 前列腺增生 结肠良性肿瘤 肝恶性肿瘤 颈动脉硬化 糖尿病
3,下消化道出血,结肠息肉 结肠良性肿瘤 心律失常 脑卒中 下消化道出血 混合痔 冠状动脉粥样硬化性心脏病 糖尿病 消化性溃疡 子宫内膜息肉
150,肛瘘,肛瘘 混合痔 乳腺良性肿瘤 直肠息肉 子宫内膜息肉 膝关节半月板损伤 鼻窦炎 腰椎间盘突出 肾恶性肿瘤 肩袖损伤
45,妊娠期糖尿病,妊娠期糖尿病 甲状腺功能减退 慢性肾功能不全 心律失常 肺炎 结肠良性肿瘤 股骨颈骨折 腹外疝 腹部良性肿瘤 脑卒中
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 膝关节病 肾恶性肿瘤 前列腺增生 肺恶性肿瘤 股骨颈骨折 输尿管结石 颈椎病 膀胱恶性肿瘤
224,腹部恶性肿瘤,胆石症 颈椎病 腹部恶性肿瘤 冠状动脉粥样硬化性心脏病 肝恶性肿瘤 肺炎 脑卒中 输尿管结石 前列腺恶性肿瘤 腰椎管狭窄
132,短暂性脑缺血发作,脑卒中 冠状动脉粥样硬化性心脏病 椎-基底动脉供血不全 短暂性脑缺血发作 脑动脉供血不足 腰椎管狭窄 糖尿病 心律失常 过敏性肺炎 胃食管反流
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 糖尿病 胆石症 肺恶性肿瘤 椎-基底动脉供血不全 短暂性脑缺血发作 肺炎 心力衰竭
186,肾积水,肾恶性肿瘤 慢性肾功能不全 颈椎病 冠状动脉粥样硬化性心脏病 膝关节病 肾积水 心力衰竭 腹部恶性肿瘤 玻璃体积血 乳腺良性肿瘤
108,炎性肌病,肺炎 肺恶性肿瘤 间质性肺病 慢性阻塞性肺疾病 支气管哮喘 支气管炎 心律失常 肺结核 肺脓肿 过敏性肺炎
136,糖尿病,糖尿病 妊娠期糖尿病 子宫内膜息肉 卵巢良性肿瘤 肺炎 类风湿性关节炎 胆石症 痛风 前列腺恶性肿瘤 胃炎
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 玻璃体积血 肺炎 气胸 腰椎管狭窄 糖尿病 高血压 心律失常 精索静脉曲张
22,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 心律失常 冠状动脉狭窄 高血压 肺栓塞 睡眠呼吸暂停低通气综合征 心力衰竭 房间隔缺损 胃息肉 糖尿病
135,精索静脉曲张,精索静脉曲张 混合痔 男性不育症 肛瘘 陈旧性膝前十字韧带断裂 输尿管狭窄 膝关节前十字韧带完全断裂 股骨颈骨折 膝关节半月板损伤 子宫内膜息肉
136,糖尿病,糖尿病 肺炎 冠状动脉粥样硬化性心脏病 肾结石 精索静脉曲张 脂肪肝 肾小球肾炎 痛风 男性不育症 睡眠呼吸暂停低通气综合征
146,结肠息肉,结肠息肉 冠状动脉粥样硬化性心脏病 甲状腺恶性肿瘤 脑卒中 乳腺良性肿瘤 结肠良性肿瘤 糖尿病 心律失常 食管良性肿瘤 膝关节病
221,腹外疝,腹外疝 结肠息肉 胆石症 精索静脉曲张 糖尿病 脑卒中 心律失常 鞘膜积液 冠状动脉粥样硬化性心脏病 原发性醛固酮增多症
47,子宫平滑肌瘤,子宫平滑肌瘤 卵巢良性肿瘤 腹部良性肿瘤 腰椎管狭窄 肾结石 子宫内膜息肉 妊娠期糖尿病 急性胰腺炎 子宫颈上皮内瘤变 前列腺恶性肿瘤
135,精索静脉曲张,精索静脉曲张 子宫内膜息肉 腹外疝 鼻窦炎 乳腺良性肿瘤 鼻窦瘘 睡眠呼吸暂停低通气综合征 心律失常 鞘膜积液 胃炎
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管哮喘 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 支气管扩张症 支气管炎 肺曲霉菌病 肺炎 肺部感染 间质性肺病
168,肺炎,肺炎 呼吸衰竭 心力衰竭 肺恶性肿瘤 肺部感染 肺脓肿 结肠息肉 冠状动脉粥样硬化性心脏病 胆石症 糖尿病
45,妊娠期糖尿病,妊娠期糖尿病 输卵管积水 卵巢良性肿瘤 子宫内膜息肉 子宫颈上皮内瘤变 子宫平滑肌瘤 膝关节前十字韧带完全断裂 甲状腺恶性肿瘤 心律失常 二尖瓣关闭不全
254,阑尾炎,阑尾炎 子宫颈上皮内瘤变 腰椎管狭窄 腹部良性肿瘤 胆石症 妊娠期糖尿病 子宫内膜息肉 卵巢良性肿瘤 胆道感染 短暂性脑缺血发作
198,胆石症,胆石症 腰椎管狭窄 颈椎病 阑尾炎 肝恶性肿瘤 主动脉夹层 腰椎间盘突出 膝关节病 卵巢良性肿瘤 肠梗阻
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 心律失常 心力衰竭 糖尿病 高血压 短暂性脑缺血发作 肺炎 肺恶性肿瘤 前列腺恶性肿瘤
198,胆石症,陈旧性膝前十字韧带断裂 胆石症 膝关节前十字韧带完全断裂 膝关节半月板损伤 股骨颈骨折 输卵管积水 肩袖损伤 腹部良性肿瘤 液气胸 精索静脉曲张
211,脑卒中,脑卒中 短暂性脑缺血发作 椎-基底动脉供血不全 脑动脉供血不足 结肠良性肿瘤 支气管炎 糖尿病 高血压 膀胱恶性肿瘤 肺炎
196,胃食管反流,胃息肉 胃炎 结肠息肉 结肠良性肿瘤 胆石症 糖尿病 子宫内膜息肉 胃食管反流 冠状动脉粥样硬化性心脏病 白内障
168,肺炎,冠状动脉粥样硬化性心脏病 肺炎 脑卒中 股骨颈骨折 肺部感染 腹部恶性肿瘤 肾恶性肿瘤 心律失常 类风湿性关节炎 糖尿病
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 陈旧性膝前十字韧带断裂 膝关节半月板损伤 视网膜脱离 颈椎病 心肌炎 胆石症 膝关节前十字韧带完全断裂 子宫内膜息肉
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 颈椎病 良性阵发性位置性眩晕 肩袖损伤 心包炎 胃肠功能紊乱 胃炎 胃潴留
175,肺部感染,冠状动脉粥样硬化性心脏病 脑卒中 肺炎 慢性肾功能不全 子宫平滑肌瘤 肺部感染 心力衰竭 前列腺增生 慢性阻塞性肺疾病 消化性溃疡
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 消化性溃疡 心力衰竭 颈椎病 前列腺恶性肿瘤 白血病 膀胱恶性肿瘤 甲状腺肿 心包炎
168,肺炎,肺炎 支气管炎 新生儿高胆红素血症 新生儿黄疸 输卵管积水 气管炎 玻璃体积血 肺结核 细支气管炎 肝恶性肿瘤
150,肛瘘,混合痔 肛瘘 陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 腹部良性肿瘤 膝关节半月板损伤 卵巢良性肿瘤 胆石症 子宫颈上皮内瘤变 乳腺良性肿瘤
158,肩袖损伤,膝关节半月板损伤 陈旧性膝前十字韧带断裂 胆石症 膝关节前十字韧带完全断裂 肩袖损伤 甲状腺肿 卵巢良性肿瘤 胆囊息肉 腹部良性肿瘤 肺恶性肿瘤
67,心律失常,心律失常 高血压 胆石症 腹部良性肿瘤 冠状动脉粥样硬化性心脏病 气胸 腰椎间盘突出 膝关节前十字韧带完全断裂 卵巢良性肿瘤 乳腺良性肿瘤
211,脑卒中,脑卒中 短暂性脑缺血发作 糖尿病 椎-基底动脉供血不全 脑动脉供血不足 冠状动脉粥样硬化性心脏病 肺炎 腰椎管狭窄 皮层下动脉硬化性脑病 支气管哮喘
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 股骨颈骨折 肺恶性肿瘤 肾损伤 妊娠期糖尿病 消化性溃疡 脑卒中 肾恶性肿瘤 肺部感染 膝关节病
211,脑卒中,脑卒中 椎-基底动脉供血不全 肺炎 冠状动脉粥样硬化性心脏病 脑动脉供血不足 慢性肾功能不全 慢性阻塞性肺疾病 心律失常 肺恶性肿瘤 短暂性脑缺血发作
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 颈椎病 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
188,肾结石,混合痔 精索静脉曲张 肾结石 腹部良性肿瘤 男性不育症 颈椎病 膀胱恶性肿瘤 输尿管结石 肾恶性肿瘤 肛瘘
211,脑卒中,脑卒中 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 脑动脉供血不足 椎-基底动脉供血不全 肺恶性肿瘤 糖尿病 子宫平滑肌瘤 重症肌无力 膝关节病
118,甲状腺肿,甲状腺恶性肿瘤 甲状腺肿 白内障 脑卒中 冠状动脉粥样硬化性心脏病 前列腺增生 糖尿病 腹外疝 肾结石 甲状腺炎
269,颈椎病,脑卒中 糖尿病 颈椎病 肾小球肾炎 冠状动脉粥样硬化性心脏病 脑动脉供血不足 腰椎管狭窄 短暂性脑缺血发作 肺恶性肿瘤 椎-基底动脉供血不全
136,糖尿病,玻璃体积血 糖尿病 白内障 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
224,腹部恶性肿瘤,腹部恶性肿瘤 腰椎管狭窄 肾恶性肿瘤 颈椎病 阑尾炎 肝恶性肿瘤 肺炎 冠状动脉粥样硬化性心脏病 颈动脉狭窄 肺恶性肿瘤
147,结肠良性肿瘤,结肠息肉 子宫平滑肌瘤 胃息肉 胃恶性肿瘤 糖尿病 肠梗阻 前列腺增生 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 子宫内膜息肉
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 肾结石 肺恶性肿瘤 颈椎病 肾小球肾炎 输尿管结石 脑卒中 甲状腺恶性肿瘤 胆石症
67,心律失常,心律失常 冠状动脉粥样硬化性心脏病 乳腺良性肿瘤 输尿管狭窄 冠状动脉瘘 妊娠期糖尿病 胆石症 颈动脉硬化 糖尿病 精索静脉曲张
10,乳腺良性肿瘤,甲状腺恶性肿瘤 子宫内膜息肉 乳腺良性肿瘤 乳腺恶性肿瘤 子宫平滑肌瘤 胆石症 肾动脉狭窄 陈旧性膝前十字韧带断裂 输卵管积水 子宫颈上皮内瘤变
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 鼻窦炎 腹部良性肿瘤 心律失常 膝关节半月板损伤 结肠息肉 糖尿病 支气管炎
136,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 心律失常 结肠息肉 冠状动脉狭窄 肾病综合征 肺恶性肿瘤 支气管扩张症 胰腺恶性肿瘤 前列腺恶性肿瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
258,陈旧性膝前十字韧带断裂,颈椎病 膝关节前十字韧带完全断裂 肩袖损伤 陈旧性膝前十字韧带断裂 膝关节半月板损伤 腰椎间盘突出 腰椎管狭窄 子宫内膜息肉 腹部良性肿瘤 冠状动脉粥样硬化性心脏病
219,腰椎间盘突出,腰椎管狭窄 颈椎病 混合痔 陈旧性膝前十字韧带断裂 膝关节病 甲状腺恶性肿瘤 腰椎间盘突出 子宫内膜息肉 膝关节半月板损伤 糖尿病
155,股骨颈骨折,膝关节半月板损伤 陈旧性膝前十字韧带断裂 子宫内膜息肉 妊娠期糖尿病 肩袖损伤 膝关节前十字韧带完全断裂 股骨颈骨折 子宫颈上皮内瘤变 低血氧症 膝关节病
254,阑尾炎,阑尾炎 胆石症 脑卒中 子宫平滑肌瘤 腹部良性肿瘤 输尿管狭窄 腰椎间盘突出 肠梗阻 子宫内膜息肉 气胸
88,支气管哮喘,慢性阻塞性肺疾病 肺炎 支气管哮喘 支气管扩张症 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺曲霉菌病 白内障 肺脓肿 间质性肺病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 糖尿病 胆石症 肾病综合征 胆囊息肉 乳腺良性肿瘤 肾小球肾炎 脑卒中
45,妊娠期糖尿病,妊娠期糖尿病 腹部良性肿瘤 消化性溃疡 糖尿病 胆石症 上消化道出血 心律失常 混合痔 病毒性脑膜炎 支气管炎
113,玻璃体积血,玻璃体积血 糖尿病 视网膜脱离 白内障 脑卒中 腰椎间盘突出 支气管炎 椎-基底动脉供血不全 前列腺炎 胆石症
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病 冠状动脉狭窄 心律失常 肺炎 胃食管反流 支气管哮喘 膀胱恶性肿瘤 心力衰竭 脑动脉供血不足
202,胸腔积液,冠状动脉粥样硬化性心脏病 肺炎 心力衰竭 颈椎病 心律失常 糖尿病 腰椎管狭窄 慢性肾功能不全 膝关节病 肺恶性肿瘤
2,上消化道出血,腹部恶性肿瘤 冠状动脉粥样硬化性心脏病 胆石症 肺炎 肝恶性肿瘤 脑卒中 胰腺恶性肿瘤 脂肪肝 胸腔积液 肺恶性肿瘤
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节半月板损伤 膝关节前十字韧带完全断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
225,腹部良性肿瘤,腹部良性肿瘤 卵巢良性肿瘤 妊娠期糖尿病 输卵管积水 子宫平滑肌瘤 子宫内膜息肉 子宫颈上皮内瘤变 心律失常 腰椎间盘突出 前列腺恶性肿瘤
44,大隐静脉曲张,大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾结核
46,子宫内膜息肉,卵巢良性肿瘤 腹部良性肿瘤 输卵管积水 子宫平滑肌瘤 子宫内膜息肉 子宫颈上皮内瘤变 妊娠期糖尿病 胆石症 陈旧性膝前十字韧带断裂 胃潴留
88,支气管哮喘,支气管哮喘 子宫平滑肌瘤 鼻窦炎 肺炎 肺恶性肿瘤 脑卒中 乳腺良性肿瘤 妊娠期糖尿病 卵巢良性肿瘤 腹部良性肿瘤
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 颈椎病 冠状动脉粥样硬化性心脏病 膝关节病 前列腺恶性肿瘤 肾恶性肿瘤 膀胱恶性肿瘤 股骨颈骨折 前列腺增生
135,精索静脉曲张,精索静脉曲张 陈旧性膝前十字韧带断裂 喉恶性肿瘤 甲状腺恶性肿瘤 乳腺良性肿瘤 胆石症 肩袖损伤 膝关节半月板损伤 股骨颈骨折 膝关节前十字韧带完全断裂
232,膝关节半月板损伤,陈旧性膝前十字韧带断裂 膝关节半月板损伤 膝关节前十字韧带完全断裂 颈椎病 膝关节病 精索静脉曲张 股骨颈骨折 腰椎间盘突出 气胸 视网膜脱离
67,心律失常,心律失常 冠状动脉粥样硬化性心脏病 肺栓塞 脑卒中 冠状动脉狭窄 肺恶性肿瘤 高血压 肾结石 椎-基底动脉供血不全 胃食管反流
269,颈椎病,颈椎病 胆石症 静脉血栓症 甲状腺肿 肾结石 结肠息肉 输尿管狭窄 胆囊息肉 主动脉瓣关闭不全 食管良性肿瘤
45,妊娠期糖尿病,妊娠期糖尿病 子宫平滑肌瘤 腹部良性肿瘤 卵巢良性肿瘤 子宫内膜息肉 输卵管积水 消化性溃疡 心律失常 新生儿高胆红素血症 肺恶性肿瘤
132,短暂性脑缺血发作,脑卒中 冠状动脉粥样硬化性心脏病 糖尿病 胃息肉 肾动脉狭窄 前列腺恶性肿瘤 前列腺增生 腹部良性肿瘤 肺炎 精索静脉曲张
46,子宫内膜息肉,子宫内膜息肉 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
241,视网膜脱离,视网膜脱离 白内障 玻璃体积血 股骨颈骨折 肩袖损伤 子宫内膜息肉 胃息肉 膝关节半月板损伤 膝关节前十字韧带完全断裂 鼻窦瘘
80,急性胰腺炎,急性胰腺炎 冠状动脉粥样硬化性心脏病 胆石症 高血压 心律失常 脑卒中 腰椎间盘突出 腹部良性肿瘤 支气管扩张症 肺部感染
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 膝关节病 颈椎病 胆石症 肺恶性肿瘤 腹部恶性肿瘤 冠状动脉粥样硬化性心脏病 妊娠期糖尿病 前列腺恶性肿瘤
168,肺炎,肺炎 冠状动脉粥样硬化性心脏病 慢性肾功能不全 脑卒中 肺部感染 急性胰腺炎 慢性阻塞性肺疾病 消化性溃疡 腰椎管狭窄 病毒性脑膜炎
189,胃息肉,胆石症 胃息肉 甲状腺恶性肿瘤 脑卒中 腹部良性肿瘤 消化性溃疡 子宫平滑肌瘤 肺炎 腰椎管狭窄 溃疡性结肠炎
146,结肠息肉,结肠息肉 结肠良性肿瘤 腹部良性肿瘤 冠状动脉粥样硬化性心脏病 颈椎病 胃息肉 间质性肺病 膝关节半月板损伤 陈旧性膝前十字韧带断裂 卵巢良性肿瘤
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 跟腱断裂 膝关节半月板损伤 膝关节前十字韧带完全断裂 肩袖损伤 股骨颈骨折 鼻窦瘘 输卵管积水 混合痔 胰腺恶性肿瘤
211,脑卒中,脑卒中 椎-基底动脉供血不全 脑动脉供血不足 糖尿病 良性阵发性位置性眩晕 冠状动脉粥样硬化性心脏病 皮层下动脉硬化性脑病 肺炎 睡眠呼吸暂停低通气综合征 短暂性脑缺血发作
67,心律失常,冠状动脉粥样硬化性心脏病 心律失常 颈椎病 心力衰竭 结肠息肉 糖尿病 肩袖损伤 腹部良性肿瘤 肺恶性肿瘤 胆石症
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 心脏神经症 颈椎病 脑卒中 椎-基底动脉供血不全 直肠息肉 肾恶性肿瘤 原发性醛固酮增多症 男性不育症
269,颈椎病,脑卒中 冠状动脉粥样硬化性心脏病 糖尿病 颈椎病 类风湿性关节炎 胃息肉 心律失常 腰椎管狭窄 脑动脉粥样硬化 结肠良性肿瘤
