标签,疾病名字,top10
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
211,脑卒中,冠状动脉粥样硬化性心脏病 糖尿病 脑动脉供血不足 肺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 乳腺良性肿瘤 胆石症 腹部良性肿瘤 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉 胃肠炎
168,肺炎,肺炎 前列腺增生 高血压 肺部感染 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管炎 肺恶性肿瘤 肺部感染 腹外疝 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
146,结肠息肉,腹外疝 鼻窦炎 结肠良性肿瘤 玻璃体积血 精索静脉曲张 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
181,肾恶性肿瘤,陈旧性膝前十字韧带断裂 甲状腺肿 视网膜脱离 男性不育症 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 IgA肾病
175,肺部感染,肺恶性肿瘤 肺部感染 肺炎 腹部良性肿瘤 食管良性肿瘤 支气管扩张症 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
4,下肢静脉曲张,下肢静脉曲张 大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
119,男性不育症,男性不育症 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
46,子宫内膜息肉,子宫内膜息肉 乳腺良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
201,胰腺恶性肿瘤,肾恶性肿瘤 胆石症 腰椎管狭窄 胃恶性肿瘤 腹部开放性损伤 前列腺恶性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤
198,胆石症,子宫内膜息肉 子宫平滑肌瘤 乳腺良性肿瘤 胆石症 糖尿病 胆囊息肉 肾结石 肾积水 胃息肉 肾盂肾炎
5,主动脉夹层,肺恶性肿瘤 膝关节病 子宫平滑肌瘤 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 肾恶性肿瘤 脂肪肝 肾梗死 肾病综合征 肾盂肾炎
221,腹外疝,腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
233,膝关节病,膝关节半月板损伤 肩袖损伤 陈旧性膝前十字韧带断裂 子宫内膜息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 结肠息肉 心脏神经症 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 肾结石
67,心律失常,心律失常 鼻窦炎 冠状动脉粥样硬化性心脏病 子宫颈上皮内瘤变 甲状腺肿 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
102,气胸,气胸 膝关节前十字韧带完全断裂 精索静脉曲张 股骨颈骨折 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
258,陈旧性膝前十字韧带断裂,膝关节半月板损伤 陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
239,血管迷走性晕厥,混合痔 膝关节前十字韧带完全断裂 男性不育症 肛瘘 前列腺恶性肿瘤 腹部良性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
211,脑卒中,脑卒中 短暂性脑缺血发作 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
90,支气管扩张症,支气管扩张症 慢性阻塞性肺疾病 肺结核 肺脓肿 肺曲霉菌病 肾结核 肾结石 胃息肉 胃恶性肿瘤 胃食管反流
114,甲状腺功能亢进症,子宫内膜息肉 甲状腺恶性肿瘤 陈旧性膝前十字韧带断裂 膝关节半月板损伤 输卵管积水 肾病综合征 肾盂肾炎 肾积水 肾结核 胃炎
24,冠状动脉粥样硬化性心脏病,肺栓塞 肺动脉高压 主动脉夹层 腹外疝 肺部感染 肺结核 子宫颈上皮内瘤变 胃肠炎 胃肠功能紊乱 胃炎
197,胆囊息肉,胆囊息肉 男性不育症 脑动脉供血不足 阑尾炎 精索静脉曲张 肝恶性肿瘤 输尿管结石 IgA肾病 胃淋巴瘤 胃恶性肿瘤
45,妊娠期糖尿病,妊娠期糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
47,子宫平滑肌瘤,子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
211,脑卒中,糖尿病 胆囊息肉 心律失常 子宫颈上皮内瘤变 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
168,肺炎,子宫内膜息肉 膝关节半月板损伤 颈椎病 卵巢良性肿瘤 甲状腺恶性肿瘤 甲状腺肿 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
158,肩袖损伤,子宫内膜息肉 肩袖损伤 肾积水 子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
168,肺炎,慢性肾功能不全 肺部感染 输尿管狭窄 腰椎管狭窄 食管恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
116,甲状腺恶性肿瘤,肩袖损伤 甲状腺恶性肿瘤 男性不育症 股骨颈骨折 膝关节半月板损伤 肾积水 肾结核 肾结石 胃息肉 胃恶性肿瘤
47,子宫平滑肌瘤,卵巢良性肿瘤 腹部良性肿瘤 输卵管积水 子宫平滑肌瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
172,肺良性肿瘤,肺原位癌 肺恶性肿瘤 子宫平滑肌瘤 肾恶性肿瘤 脑动脉粥样硬化 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
270,颈部血管瘤,膝关节半月板损伤 股骨颈骨折 乳腺良性肿瘤 甲状腺恶性肿瘤 膝关节前十字韧带完全断裂 肾结核 肾结石 胃息肉 肾盂肾炎 胃食管反流
132,短暂性脑缺血发作,胆囊息肉 胆石症 下肢静脉曲张 玻璃体积血 肾积水 肺恶性肿瘤 前列腺增生 胃肠功能紊乱 胃炎 胃潴留
162,肺恶性肿瘤,子宫内膜息肉 鼻窦炎 腹部良性肿瘤 子宫颈上皮内瘤变 骨关节病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
54,尿潴留,脑卒中 支气管扩张症 腰椎管狭窄 脑动脉供血不足 输尿管狭窄 前列腺增生 膀胱恶性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
158,肩袖损伤,肩袖损伤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠功能紊乱 胃息肉 肾结核
221,腹外疝,腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
24,冠状动脉粥样硬化性心脏病,陈旧性膝前十字韧带断裂 鼻窦瘘 冠状动脉粥样硬化性心脏病 大隐静脉曲张 膝关节半月板损伤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
258,陈旧性膝前十字韧带断裂,膝关节前十字韧带完全断裂 膝关节半月板损伤 陈旧性膝前十字韧带断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
168,肺炎,肺炎 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
136,糖尿病,膝关节半月板损伤 陈旧性膝前十字韧带断裂 子宫内膜息肉 膝关节前十字韧带完全断裂 乳腺良性肿瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
91,支气管炎,胸腔积液 肺恶性肿瘤 肺结核 肺脓肿 颈内动脉海绵窦瘘 肺部感染 肾积水 肾结核 胃肠功能紊乱 肾病综合征
233,膝关节病,膝关节病 子宫平滑肌瘤 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
169,肺结核,膝关节病 颈椎病 腰椎管狭窄 胆石症 胃恶性肿瘤 前列腺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
150,肛瘘,混合痔 肛瘘 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
90,支气管扩张症,腹外疝 支气管炎 结肠息肉 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
44,大隐静脉曲张,大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾结核
233,膝关节病,股骨颈骨折 颈椎病 卵巢良性肿瘤 肾结石 子宫内膜息肉 子宫颈上皮内瘤变 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 鼻窦瘘 主动脉夹层 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
198,胆石症,胆石症 胆道感染 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
132,短暂性脑缺血发作,脑卒中 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 结肠息肉 冠状动脉狭窄 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠功能紊乱 胃息肉 肾结核
47,子宫平滑肌瘤,子宫平滑肌瘤 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
211,脑卒中,视网膜脱离 颈动脉狭窄 玻璃体积血 肩袖损伤 甲状腺肿 前列腺恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
146,结肠息肉,结肠良性肿瘤 结肠息肉 前列腺增生 腹外疝 乳腺良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
136,糖尿病,糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
269,颈椎病,颈椎病 肾结石 肾恶性肿瘤 胆石症 跟腱断裂 膀胱恶性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
155,股骨颈骨折,股骨颈骨折 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
168,肺炎,肺炎 细支气管炎 支气管炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
22,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
168,肺炎,肺炎 乳腺良性肿瘤 腹部良性肿瘤 输尿管狭窄 前列腺增生 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
47,子宫平滑肌瘤,腹部良性肿瘤 卵巢良性肿瘤 子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
269,颈椎病,颈椎病 混合痔 玻璃体积血 膀胱恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
24,冠状动脉粥样硬化性心脏病,腹外疝 陈旧性膝前十字韧带断裂 冠状动脉狭窄 男性不育症 大隐静脉曲张 鼻窦瘘 肾病综合征 肾积水 肾结核 胃炎
243,跟腱断裂,跟腱断裂 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
258,陈旧性膝前十字韧带断裂,膝关节前十字韧带完全断裂 陈旧性膝前十字韧带断裂 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
25,前列腺增生,前列腺增生 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 精索静脉曲张 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
168,肺炎,肺炎 细支气管炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
67,心律失常,心律失常 结肠息肉 腹外疝 子宫平滑肌瘤 乳腺良性肿瘤 子宫内膜息肉 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎
46,子宫内膜息肉,子宫内膜息肉 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
116,甲状腺恶性肿瘤,肺恶性肿瘤 输尿管结石 胆石症 颈椎病 甲状腺恶性肿瘤 股骨颈骨折 肛瘘 肾积水 肾结核 肾结石
285,鼻窦瘘,鼻窦瘘 股骨颈骨折 乳腺良性肿瘤 子宫平滑肌瘤 鼻窦炎 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管哮喘 子宫平滑肌瘤 支气管扩张症 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
143,细支气管炎,肺炎 细支气管炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
106,混合痔,混合痔 男性不育症 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠功能紊乱 肾结石 肾积水
221,腹外疝,腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
211,脑卒中,脑卒中 大隐静脉曲张 脑动脉供血不足 糖尿病 椎-基底动脉供血不全 甲状腺恶性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
80,急性胰腺炎,胃恶性肿瘤 肺动脉高压 胆石症 胆道感染 胰腺恶性肿瘤 肺炎 自身免疫性肝炎 肾结石 胃息肉 胃肠功能紊乱
218,腰椎管狭窄,腰椎间盘突出 肺恶性肿瘤 糖尿病 前列腺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
162,肺恶性肿瘤,肺恶性肿瘤 肺结核 肺部感染 肺炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 输尿管结石 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
24,冠状动脉粥样硬化性心脏病,慢性肾功能不全 子宫内膜息肉 混合痔 冠状动脉狭窄 大隐静脉曲张 冠状动脉粥样硬化性心脏病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
198,胆石症,胃息肉 颈椎病 胆囊息肉 输卵管积水 胆石症 肾积水 甲状腺肿 胃潴留 胃淋巴瘤 胃恶性肿瘤
148,结节病,腹外疝 肺恶性肿瘤 白内障 肺炎 肺结核 肺栓塞 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
193,胃炎,子宫内膜息肉 胃肠功能紊乱 脑卒中 肺炎 特发性间质性肺炎 肺恶性肿瘤 乳腺良性肿瘤 胃炎 胃潴留 胃淋巴瘤
10,乳腺良性肿瘤,乳腺良性肿瘤 子宫内膜息肉 胃息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病 肾结石
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 股骨颈骨折 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
136,糖尿病,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
67,心律失常,心律失常 冠状动脉狭窄 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
163,肺曲霉菌病,肺肉芽肿 胆囊息肉 胆石症 肺炎 肺原位癌 肺恶性肿瘤 肾结石 胃息肉 胃恶性肿瘤 肾积水
218,腰椎管狭窄,阑尾炎 腰椎管狭窄 鼻窦炎 腰椎间盘突出 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
24,冠状动脉粥样硬化性心脏病,肾恶性肿瘤 子宫平滑肌瘤 腰椎管狭窄 肝恶性肿瘤 肺恶性肿瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 男性不育症 颈椎病 鼻窦瘘 高尿酸血症 肾动脉狭窄 肾小球肾炎 肾恶性肿瘤 肾损伤
168,肺炎,支气管哮喘 结肠息肉 结肠良性肿瘤 肺炎 支气管良性肿瘤 甲状腺恶性肿瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
243,跟腱断裂,跟腱断裂 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 糖尿病 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺结核 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 结肠息肉 高血压 腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
221,腹外疝,陈旧性膝前十字韧带断裂 股骨颈骨折 腹外疝 膝关节前十字韧带完全断裂 膝关节半月板损伤 肾盂肾炎 肾积水 肾结核 肾梗死 肾结石
22,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 结肠良性肿瘤 高血压 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
180,肾小球肾炎,肾小球肾炎 腹外疝 膀胱恶性肿瘤 肾结石 乳腺良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
225,腹部良性肿瘤,输卵管积水 卵巢良性肿瘤 子宫平滑肌瘤 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
45,妊娠期糖尿病,妊娠期糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
179,肾动脉狭窄,颈动脉狭窄 男性不育症 股骨颈骨折 膝关节半月板损伤 视网膜脱离 陈旧性膝前十字韧带断裂 输尿管结石 肾盂肾炎 肾积水 肾结核
269,颈椎病,胆石症 甲状腺恶性肿瘤 膝关节半月板损伤 膀胱恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
118,甲状腺肿,甲状腺恶性肿瘤 甲状腺肿 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 胃炎 IgA肾病 肾积水
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
269,颈椎病,颈椎病 腹部良性肿瘤 肾恶性肿瘤 子宫平滑肌瘤 甲状腺恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
218,腰椎管狭窄,膝关节病 腰椎管狭窄 肾恶性肿瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
25,前列腺增生,乳腺良性肿瘤 腹部良性肿瘤 前列腺增生 腹外疝 脑动脉供血不足 卵巢良性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
284,鼻窦炎,膝关节半月板损伤 肩袖损伤 子宫颈上皮内瘤变 腹部良性肿瘤 陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
284,鼻窦炎,腹外疝 鼻窦瘘 乳腺良性肿瘤 白内障 输尿管结石 鼻窦炎 肾梗死 肾病综合征 肾盂肾炎 肾积水
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
211,脑卒中,脑卒中 支气管扩张症 心律失常 前列腺增生 甲状腺肿 乳腺良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
282,高血压,膝关节前十字韧带完全断裂 陈旧性膝前十字韧带断裂 乳腺良性肿瘤 子宫内膜息肉 脑动脉供血不足 颈动脉狭窄 结肠息肉 肾盂肾炎 肾结核 肾病综合征
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 胃息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 IgA肾病 肾结核
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
282,高血压,子宫内膜息肉 子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
164,肺栓塞,心律失常 玻璃体积血 支气管哮喘 冠状动脉粥样硬化性心脏病 静脉血栓症 椎-基底动脉供血不全 IgA肾病 胃炎 胃潴留 胃淋巴瘤
175,肺部感染,肾恶性肿瘤 颈动脉狭窄 颈椎病 腰椎管狭窄 胆石症 前列腺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
64,心力衰竭,心力衰竭 结肠息肉 冠状动脉粥样硬化性心脏病 膀胱恶性肿瘤 糖尿病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
211,脑卒中,子宫内膜息肉 前列腺恶性肿瘤 腰椎间盘突出 颈动脉狭窄 肾恶性肿瘤 肾病综合征 肾盂肾炎 肾积水 肾结核 肾结石
241,视网膜脱离,视网膜脱离 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 胃肠功能紊乱 IgA肾病 肾积水
162,肺恶性肿瘤,肺炎 肺栓塞 慢性阻塞性肺疾病 特发性间质性肺炎 支气管炎 间质性肺病 肾结核 肾结石 胃肠炎 胃恶性肿瘤
46,子宫内膜息肉,子宫内膜息肉 喉恶性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
44,大隐静脉曲张,大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾结核
