标签,疾病名字,top10
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 腹内疝 颈部血管瘤 霍奇金淋巴瘤 肾恶性肿瘤 颈动脉狭窄 甲状腺炎 结肠良性肿瘤 小肠良性肿瘤
44,大隐静脉曲张,大隐静脉曲张 下肢静脉曲张 静脉血栓症 毛细血管扩张症 颈部血管瘤 直肠脱垂 心脏神经症 乳腺良性肿瘤 鼻窦炎 特发性间质性肺炎
147,结肠良性肿瘤,结肠良性肿瘤 结肠息肉 直肠息肉 食管良性肿瘤 精索静脉曲张 血管迷走性晕厥 肺良性肿瘤 男性不育症 食管恶性肿瘤 颈椎病
258,陈旧性膝前十字韧带断裂,膝关节前十字韧带完全断裂 陈旧性膝前十字韧带断裂 膝关节半月板损伤 男性不育症 肛瘘 股骨颈骨折 骨关节病 腹部开放性损伤 精索静脉曲张 混合痔
125,白内障,白内障 尿潴留 腹部开放性损伤 尿道损伤 多发性硬化 精索静脉曲张 食管良性肿瘤 前列腺炎 周期性瘫痪 颈部血管瘤
136,糖尿病,糖尿病 糖耐量异常 鼻窦瘘 食管良性肿瘤 糖尿病性周围神经病 喉恶性肿瘤 高脂血症 血管炎 低血压 颈动脉硬化
84,慢性阻塞性肺疾病,颈动脉硬化 高血压 糖尿病 冠状动脉粥样硬化性心脏病 腹内疝 心包积液 糖耐量异常 血管迷走性晕厥 神经痛 脑卒中
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 神经痛 颈动脉硬化 高脂血症 颅内损伤 乳腺良性肿瘤 胃食管反流 乳腺恶性肿瘤 心包积液
211,脑卒中,脑卒中 短暂性脑缺血发作 支气管狭窄 椎-基底动脉供血不全 前列腺炎 颈动脉硬化 紧张型头痛 过敏性肺炎 胸膜病变 癫癎
189,胃息肉,胃息肉 乳腺良性肿瘤 膀胱炎 肾结石 子宫内膜息肉 胃炎 心脏神经症 低血压 食管良性肿瘤 输尿管结石
211,脑卒中,脑卒中 短暂性脑缺血发作 重症肌无力 脑动脉供血不足 低钠血症 急性肾衰竭 甲状腺功能减退 良性阵发性位置性眩晕 椎-基底动脉供血不全 肾结核
202,胸腔积液,肺脓肿 胸腔积液 肺结核 肺恶性肿瘤 呼吸衰竭 肺炎 肺部感染 霍奇金淋巴瘤 肺栓塞 慢性阻塞性肺疾病
146,结肠息肉,食管良性肿瘤 结肠息肉 重症肌无力 直肠息肉 胃恶性肿瘤 鼻窦瘘 食管恶性肿瘤 胃息肉 腹部恶性肿瘤 骨关节病
189,胃息肉,胃息肉 腹内疝 胃食管反流 食管良性肿瘤 胃炎 血管迷走性晕厥 输尿管结石 颈动脉硬化 乳腺恶性肿瘤 胆石症
241,视网膜脱离,视网膜脱离 玻璃体积血 男性不育症 精索静脉曲张 肛瘘 尿道损伤 颅内损伤 腹部开放性损伤 输尿管狭窄 混合痔
125,白内障,白内障 低血氧症 抗磷脂综合征 小肠良性肿瘤 颈部血管瘤 重叠综合征 偏头痛 血管迷走性晕厥 子宫内膜息肉 腹内疝
102,气胸,气胸 肾结石 冠状动脉粥样硬化性心脏病 腹内疝 支气管恶性肿瘤 肺良性肿瘤 输尿管结石 液气胸 房间隔缺损 心肌炎
218,腰椎管狭窄,腰椎管狭窄 颈椎病 颅内损伤 颈动脉硬化 骨关节病 食管良性肿瘤 肾动脉狭窄 子宫内膜息肉 乳腺恶性肿瘤 高血压
274,食管恶性肿瘤,食管恶性肿瘤 肺恶性肿瘤 食管良性肿瘤 脑卒中 肺良性肿瘤 腹部恶性肿瘤 肺间质纤维化 多发性硬化 肺泡蛋白沉着症 特发性血小板减少性紫癜
218,腰椎管狭窄,膝关节病 颈椎病 腰椎管狭窄 膀胱炎 房间隔缺损 食管恶性肿瘤 食管良性肿瘤 肺良性肿瘤 结肠良性肿瘤 贫血
44,大隐静脉曲张,下肢静脉曲张 大隐静脉曲张 乳腺良性肿瘤 肝豆状核变性 偏头痛 颈动脉硬化 心脏神经症 房间隔缺损 血管迷走性晕厥 肺良性肿瘤
106,混合痔,混合痔 下消化道出血 静脉血栓症 贫血 直肠息肉 肺良性肿瘤 肺隐球菌病 颈动脉硬化 乳腺恶性肿瘤 乳腺良性肿瘤
221,腹外疝,喉恶性肿瘤 鼻窦炎 颈椎病 食管良性肿瘤 前列腺炎 鼻窦瘘 颈动脉硬化 膀胱恶性肿瘤 食管恶性肿瘤 结肠良性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 胃恶性肿瘤 二尖瓣脱垂 肺栓塞 腹部恶性肿瘤 急性胰腺炎 心肌炎 心力衰竭 主动脉夹层 肾病综合征
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 甲状腺功能亢进症 血管炎 气胸 冠状动脉瘘 心力衰竭 心脏神经症 视神经脊髓炎 胆石症 卵巢良性肿瘤
10,乳腺良性肿瘤,乳腺恶性肿瘤 乳腺良性肿瘤 颈部血管瘤 子宫颈上皮内瘤变 子宫内膜息肉 霍奇金淋巴瘤 膝关节半月板损伤 肩袖损伤 非霍奇金淋巴瘤 结节病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 膀胱恶性肿瘤 神经痛 腹内疝 二尖瓣脱垂 前列腺恶性肿瘤 输尿管狭窄 肾积水 颈动脉硬化
241,视网膜脱离,视网膜脱离 玻璃体积血 贫血 子宫内膜息肉 颅内损伤 腹部开放性损伤 子宫平滑肌瘤 乳腺恶性肿瘤 输尿管狭窄 过敏性肺炎
90,支气管扩张症,支气管恶性肿瘤 支气管扩张症 职业性过敏性肺泡炎 食管良性肿瘤 病毒性肺炎 骨质疏松 主动脉瓣狭窄伴关闭不全 子宫内膜息肉 低血氧症 胃食管反流
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 肾积水 肾结石 胃恶性肿瘤 肾恶性肿瘤 腹部恶性肿瘤 膀胱炎 房间隔缺损 肾结核
211,脑卒中,脑卒中 烟雾病 良性阵发性位置性眩晕 脑动脉粥样硬化 腹部开放性损伤 病毒性脑膜炎 颈动脉狭窄 癫癎 短暂性脑缺血发作 椎-基底动脉供血不全
282,高血压,冠状动脉粥样硬化性心脏病 颈动脉硬化 冠状动脉狭窄 神经痛 胃食管反流 心脏神经症 食管良性肿瘤 冠状动脉瘘 低血压 高血压
207,脑动脉供血不足,椎-基底动脉供血不全 脑动脉供血不足 良性阵发性位置性眩晕 颈动脉硬化 脑动脉粥样硬化 低血压 短暂性脑缺血发作 皮层下动脉硬化性脑病 病毒性脑膜炎 脑卒中
169,肺结核,肺结核 肺脓肿 呼吸衰竭 肺炎 支气管炎 支气管扩张症 胸腔积液 肺部感染 炎症后肺间质纤维化 胸膜炎
125,白内障,白内障 多发性硬化 子宫内膜息肉 颈部血管瘤 颅内损伤 重症肌无力 食管良性肿瘤 混合痔 子宫平滑肌瘤 周期性瘫痪
10,乳腺良性肿瘤,乳腺良性肿瘤 乳腺恶性肿瘤 肾结石 附睾炎 二尖瓣狭窄 胸膜恶性肿瘤 输尿管狭窄 子宫平滑肌瘤 子宫内膜息肉 子宫颈上皮内瘤变
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺良性肿瘤 气胸 心律失常 肺泡蛋白沉着症 心肌炎 肥厚性心肌病 二尖瓣脱垂 心脏神经症 颈内动脉海绵窦瘘
269,颈椎病,颈椎病 小脑扁桃体下疝畸形 重症肌无力 腹部开放性损伤 二尖瓣脱垂 膝关节病 强直性脊柱炎 骨关节病 肺良性肿瘤 食管恶性肿瘤
45,妊娠期糖尿病,妊娠期糖尿病 糖尿病 糖尿病性周围神经病 低血糖症 脑膜良性肿瘤 腹部开放性损伤 前列腺炎 子宫颈上皮内瘤变 胆囊息肉 附睾炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉瘘 食管良性肿瘤 肺良性肿瘤 嗜酸粒细胞增多综合征 冠状动脉狭窄 扩张型心肌病 胃食管反流 鼻窦瘘 气胸
28,动脉导管未闭,房间隔缺损 室间隔缺损 二尖瓣脱垂 二尖瓣关闭不全 肺良性肿瘤 肾恶性肿瘤 二尖瓣狭窄 主动脉瓣关闭不全 风湿性二尖瓣狭窄伴关闭不全 腹内疝
24,冠状动脉粥样硬化性心脏病,房间隔缺损 室间隔缺损 冠状动脉粥样硬化性心脏病 风湿性二尖瓣狭窄伴关闭不全 肾恶性肿瘤 二尖瓣脱垂 二尖瓣关闭不全 前列腺恶性肿瘤 腹部恶性肿瘤 食管良性肿瘤
221,腹外疝,腹外疝 脑膜良性肿瘤 尿潴留 前列腺炎 胃食管反流 颅内损伤 膀胱恶性肿瘤 小肠恶性肿瘤 支气管狭窄 鞘膜积液
254,阑尾炎,阑尾炎 输卵管积水 子宫颈上皮内瘤变 颈部血管瘤 骨关节病 子宫内膜息肉 腹内疝 乳腺恶性肿瘤 食管良性肿瘤 贫血
198,胆石症,胆石症 输尿管狭窄 鼻窦炎 乳腺良性肿瘤 腹内疝 胆囊息肉 高脂血症 乳腺恶性肿瘤 膀胱恶性肿瘤 子宫内膜息肉
67,心律失常,心律失常 房间隔缺损 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 心包炎 二尖瓣狭窄 输尿管结石 颈动脉狭窄 肾结石 心肌炎
125,白内障,白内障 视网膜脱离 玻璃体积血 尿潴留 颈部血管瘤 腹部开放性损伤 食管良性肿瘤 精索静脉曲张 紧张型头痛 腺垂体功能减退症
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 食管良性肿瘤 颈动脉狭窄 心脏神经症 腹内疝 气胸 直肠息肉 食管恶性肿瘤 肾动脉狭窄
168,肺炎,肺泡蛋白沉着症 弥漫性肺间质疾病 病毒性肺炎 肺隐球菌病 肺恶性肿瘤 结节病 过敏性肺炎 肺炎 肺间质纤维化 肺曲霉菌病
127,皮层下动脉硬化性脑病,食管良性肿瘤 男性不育症 直肠息肉 颈动脉硬化 精索静脉曲张 膀胱恶性肿瘤 颈椎病 输尿管狭窄 膝关节半月板损伤 骨关节病
225,腹部良性肿瘤,食管良性肿瘤 腹内疝 玻璃体积血 骨关节病 输尿管狭窄 颈椎病 尿道结石 鼻窦瘘 胆囊息肉 精索静脉曲张
198,胆石症,子宫内膜息肉 输卵管积水 子宫颈上皮内瘤变 卵巢良性肿瘤 胆石症 心脏神经症 子宫平滑肌瘤 乳腺良性肿瘤 腹部良性肿瘤 颈部血管瘤
244,输卵管积水,输卵管积水 卵巢良性肿瘤 子宫颈上皮内瘤变 腹部良性肿瘤 子宫平滑肌瘤 肾结石 输尿管狭窄 尿潴留 IgA肾病 妊娠期糖尿病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 血管迷走性晕厥 心律失常 高血压 心包积液 心包炎 肥厚性心肌病 二尖瓣狭窄 低血氧症
108,炎性肌病,炎性肌病 重症肌无力 多发性硬化 肺良性肿瘤 小脑扁桃体下疝畸形 食管良性肿瘤 房间隔缺损 颈椎病 二尖瓣脱垂 视神经脊髓炎
62,强直性脊柱炎,强直性脊柱炎 类风湿性关节炎 风湿性多肌痛 心内膜炎 霍奇金淋巴瘤 股骨颈骨折 静脉血栓症 结核性腹膜炎 特发性间质性肺炎 液气胸
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 男性不育症 肛瘘 膝关节前十字韧带完全断裂 膝关节半月板损伤 精索静脉曲张 混合痔 颈部血管瘤 神经痛 腹部开放性损伤
282,高血压,脑卒中 短暂性脑缺血发作 癫癎 脑动脉供血不足 重症肌无力 椎-基底动脉供血不全 糖尿病 慢性肾功能不全 肾盂肾炎 冠状动脉粥样硬化性心脏病
168,肺炎,间质性肺病 特发性间质性肺炎 炎性肌病 肺间质纤维化 过敏性肺炎 炎症后肺间质纤维化 胸腔积液 结节病 肺结核 肺动脉高压
9,乳腺恶性肿瘤,乳腺恶性肿瘤 乳腺良性肿瘤 男性不育症 腹外疝 颈部血管瘤 卵巢良性肿瘤 骨关节病 食管良性肿瘤 混合痔 霍奇金淋巴瘤
217,脾脏损伤,脾脏损伤 胰腺恶性肿瘤 腹部恶性肿瘤 腹部开放性损伤 急性肾衰竭 胆道感染 股骨颈骨折 肠梗阻 主动脉夹层 肾梗死
90,支气管扩张症,支气管扩张症 支气管狭窄 结节病 特发性间质性肺炎 过敏性肺炎 支气管炎 肺曲霉菌病 肺结核 脑动脉炎 支气管恶性肿瘤
44,大隐静脉曲张,大隐静脉曲张 毛细血管扩张症 乳腺良性肿瘤 下肢静脉曲张 静脉血栓症 支气管恶性肿瘤 心脏神经症 颅内损伤 鼻窦炎 颈部血管瘤
211,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 烟雾病 食管恶性肿瘤 颈动脉狭窄 心包积液 肾恶性肿瘤 气胸 肠梗阻 肺恶性肿瘤
67,心律失常,心律失常 冠状动脉狭窄 男性不育症 前列腺炎 尿潴留 精索静脉曲张 血管迷走性晕厥 喉恶性肿瘤 颈动脉硬化 心脏神经症
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 膝关节病 脑膜良性肿瘤 小脑扁桃体下疝畸形 颅内损伤 贫血 股骨颈骨折 肠梗阻 烟雾病
254,阑尾炎,阑尾炎 腺垂体功能减退症 贫血 卵巢良性肿瘤 肩袖损伤 输尿管结石 骨髓增生异常综合征 胆石症 肺血管畸形 神经痛
118,甲状腺肿,腹外疝 鞘膜积液 精索静脉曲张 喉恶性肿瘤 前列腺炎 甲状腺恶性肿瘤 肺良性肿瘤 支气管恶性肿瘤 鼻窦炎 甲状腺肿
24,冠状动脉粥样硬化性心脏病,冠状动脉狭窄 心脏神经症 冠状动脉瘘 颈动脉硬化 植物神经功能紊乱 冠状动脉粥样硬化性心脏病 低血氧症 高脂血症 肥厚性心肌病 房间隔缺损
24,冠状动脉粥样硬化性心脏病,二尖瓣关闭不全 房间隔缺损 冠状动脉粥样硬化性心脏病 风湿性二尖瓣狭窄伴关闭不全 室间隔缺损 二尖瓣脱垂 二尖瓣狭窄 心肌炎 静脉血栓症 肾恶性肿瘤
47,子宫平滑肌瘤,颈部血管瘤 子宫平滑肌瘤 子宫内膜息肉 子宫颈上皮内瘤变 乳腺良性肿瘤 尿道损伤 过敏性肺炎 鼻窦瘘 尿潴留 胃炎
253,间质性肺病,特发性间质性肺炎 结节病 支气管哮喘 过敏性肺炎 支气管狭窄 急性气管支气管炎 肺炎 支气管炎 肺结核 间质性肺病
24,冠状动脉粥样硬化性心脏病,胃食管反流 高血压 颈动脉硬化 血管迷走性晕厥 支气管狭窄 胃炎 冠状动脉狭窄 支气管炎 腹内疝 支气管哮喘
218,腰椎管狭窄,腰椎管狭窄 贫血 腰椎间盘突出 强直性脊柱炎 输尿管结石 二尖瓣关闭不全 脾脏损伤 股骨颈骨折 肾结石 神经痛
102,气胸,气胸 脑动静脉畸形 肾积水 腹内疝 股骨颈骨折 肾恶性肿瘤 子宫平滑肌瘤 腹部良性肿瘤 液气胸 膝关节病
132,短暂性脑缺血发作,脑卒中 短暂性脑缺血发作 低血压 椎-基底动脉供血不全 颈动脉狭窄 胸膜炎 糖尿病性周围神经病 良性阵发性位置性眩晕 肝豆状核变性 癫癎
155,股骨颈骨折,膝关节病 股骨颈骨折 强直性脊柱炎 房间隔缺损 血管炎 血管迷走性晕厥 腰椎管狭窄 食管良性肿瘤 食管恶性肿瘤 二尖瓣关闭不全
211,脑卒中,脑卒中 帕金森病 脑动脉粥样硬化 肾动脉狭窄 短暂性脑缺血发作 腹内疝 烟雾病 阿尔茨海默病 多发性硬化 颈动脉狭窄
136,糖尿病,糖尿病 甲状腺功能亢进症 胰腺恶性肿瘤 支气管炎 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 胆道感染 肺部感染 急性胰腺炎 低钾血症
67,心律失常,颈动脉硬化 冠状动脉粥样硬化性心脏病 心律失常 心脏神经症 高脂血症 胃食管反流 高血压 低血糖症 肥厚性心肌病 心包炎
102,气胸,气胸 液气胸 腹内疝 颈动脉硬化 高脂血症 冠状动脉粥样硬化性心脏病 精索静脉曲张 肥厚性心肌病 颈椎病 肺良性肿瘤
221,腹外疝,腹外疝 胸膜病变 前列腺炎 糖尿病性周围神经病 颈部血管瘤 鞘膜积液 喉恶性肿瘤 鼻窦炎 直肠脱垂 精索静脉曲张
125,白内障,白内障 视网膜脱离 腹部开放性损伤 玻璃体积血 男性不育症 颈部血管瘤 尿道损伤 颅内损伤 肛瘘 尿潴留
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 腹内疝 高血压 癫癎 原发性醛固酮增多症 库欣综合征 心力衰竭 肥厚性心肌病 颈动脉硬化 呼吸衰竭
80,急性胰腺炎,急性胰腺炎 消化性溃疡 胰腺恶性肿瘤 心肌炎 食管贲门黏膜撕裂综合征 贫血 胃恶性肿瘤 支气管炎 胃食管反流 溃疡性结肠炎
233,膝关节病,膝关节病 肾动脉狭窄 颈动脉狭窄 食管良性肿瘤 结核性腹膜炎 乳腺恶性肿瘤 结肠良性肿瘤 肾积水 肺良性肿瘤 胃息肉
218,腰椎管狭窄,腰椎间盘突出 腰椎管狭窄 食管良性肿瘤 精索静脉曲张 男性不育症 陈旧性膝前十字韧带断裂 膝关节半月板损伤 强直性脊柱炎 尿道损伤 腹内疝
168,肺炎,肺炎 支气管炎 肺部感染 肺脓肿 病毒性肺炎 支气管扩张症 肺结核 过敏性肺炎 肺恶性肿瘤 低血压
118,甲状腺肿,甲状腺肿 甲状腺恶性肿瘤 重症肌无力 乳腺良性肿瘤 食管良性肿瘤 颈部血管瘤 颈动脉硬化 乳腺恶性肿瘤 胆囊息肉 房间隔缺损
211,脑卒中,食管良性肿瘤 低血压 脑卒中 紧张型头痛 胃息肉 胃食管反流 短暂性脑缺血发作 多发性硬化 心律失常 骨关节病
168,肺炎,喉恶性肿瘤 肺血管畸形 尿道损伤 弥漫性肺泡出血综合征 低血压 支气管扩张症 尿潴留 食管贲门黏膜撕裂综合征 胃潴留 阻塞性肺气肿
162,肺恶性肿瘤,肺脓肿 肺部感染 肺炎 过敏性肺炎 支气管炎 肺结核 支气管狭窄 低血压 支气管扩张症 胃食管反流
233,膝关节病,膝关节病 股骨颈骨折 肺隐球菌病 膀胱炎 颈动脉硬化 低血压 子宫颈上皮内瘤变 子宫内膜息肉 贫血 肾积水
106,混合痔,混合痔 输尿管结石 附睾炎 肛瘘 骨关节病 肩袖损伤 膀胱结石 血管迷走性晕厥 小肠良性肿瘤 肾结石
282,高血压,高血压 肾动脉狭窄 低血压 食管良性肿瘤 帕金森病 血管迷走性晕厥 颈动脉硬化 结肠良性肿瘤 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病
211,脑卒中,脑卒中 椎-基底动脉供血不全 短暂性脑缺血发作 脑动脉供血不足 颈动脉硬化 良性阵发性位置性眩晕 输尿管狭窄 血管迷走性晕厥 肾恶性肿瘤 弥漫性肺间质疾病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 房间隔缺损 二尖瓣狭窄 风湿性二尖瓣狭窄伴关闭不全 主动脉瓣关闭不全 二尖瓣关闭不全 主动脉瓣狭窄 室间隔缺损 肺栓塞 静脉血栓症
269,颈椎病,颈椎病 贫血 霍奇金淋巴瘤 食管良性肿瘤 骨关节病 骨髓增生异常综合征 腰椎管狭窄 强直性脊柱炎 急性胰腺炎 结肠息肉
171,肺脓肿,支气管恶性肿瘤 支气管炎 支气管狭窄 过敏性肺炎 肺部感染 肺恶性肿瘤 特发性间质性肺炎 肺肉芽肿 支气管哮喘 慢性阻塞性肺疾病
221,腹外疝,腹外疝 霍奇金淋巴瘤 鞘膜积液 鼻窦炎 肾恶性肿瘤 非霍奇金淋巴瘤 甲状腺恶性肿瘤 颈椎病 血管炎 腰椎间盘突出
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 颈部血管瘤 子宫内膜息肉 食管良性肿瘤 子宫颈上皮内瘤变 骨关节病 颅内损伤 膝关节前十字韧带完全断裂 陈旧性膝前十字韧带断裂
38,呼吸衰竭,呼吸衰竭 重症肌无力 慢性阻塞性肺疾病 支气管扩张症 肺部感染 心力衰竭 肺炎 液气胸 肺栓塞 静脉血栓症
162,肺恶性肿瘤,肺恶性肿瘤 食管恶性肿瘤 间质性肺病 霍奇金淋巴瘤 呼吸衰竭 特发性间质性肺炎 肺间质纤维化 食管良性肿瘤 嗜酸粒细胞增多综合征 肺脓肿
198,胆石症,胆石症 鼻窦瘘 胆道感染 颈动脉硬化 胆囊息肉 贫血 直肠息肉 食管良性肿瘤 肺隐球菌病 鼻窦炎
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 骨质疏松 子宫内膜息肉 血管迷走性晕厥 卵巢良性肿瘤 子宫颈上皮内瘤变 股骨颈骨折 食管良性肿瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 颈动脉硬化 鼻窦瘘 贫血 胃食管反流 食管良性肿瘤 喉恶性肿瘤 急性腹膜炎 心脏神经症
243,跟腱断裂,跟腱断裂 男性不育症 膝关节半月板损伤 腹部开放性损伤 肛瘘 精索静脉曲张 股骨颈骨折 尿道损伤 肩袖损伤 混合痔
38,呼吸衰竭,炎症后肺间质纤维化 腹内疝 食管良性肿瘤 低血压 呼吸衰竭 肺炎 痛风 胸腔积液 甲状腺功能亢进症 骨关节病
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 膝关节病 颈椎病 前列腺恶性肿瘤 腹部开放性损伤 血管炎 多发性骨髓瘤 股骨颈骨折 肠梗阻
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 肾结石 膀胱炎 强直性脊柱炎 输尿管结石 IgA肾病 颈动脉狭窄 结肠良性肿瘤 鼻窦炎
221,腹外疝,腹外疝 输尿管狭窄 低血氧症 输尿管结石 鼻窦炎 精索静脉曲张 肾结石 颈部血管瘤 颅内损伤 鞘膜积液
24,冠状动脉粥样硬化性心脏病,脑卒中 心内膜炎 肥厚性心肌病 尿潴留 脑动脉粥样硬化 心律失常 短暂性脑缺血发作 主动脉瓣关闭不全 脑动脉供血不足 胃食管反流
168,肺炎,呼吸衰竭 炎症后肺间质纤维化 心力衰竭 肺部感染 肺炎 食管恶性肿瘤 脾功能亢进 急性腹膜炎 骨髓增生异常综合征 支气管扩张症
84,慢性阻塞性肺疾病,睡眠呼吸暂停低通气综合征 冠状动脉狭窄 心律失常 鼻窦炎 慢性阻塞性肺疾病 神经痛 二尖瓣关闭不全 喉恶性肿瘤 主动脉瓣关闭不全 食管良性肿瘤
282,高血压,高血压 原发性醛固酮增多症 库欣综合征 高脂血症 肾动脉狭窄 血管迷走性晕厥 乳腺恶性肿瘤 脑动静脉畸形 甲状腺炎 糖耐量异常
155,股骨颈骨折,股骨颈骨折 二尖瓣关闭不全 颅内损伤 特发性间质性肺炎 急性胰腺炎 间质性肺病 病毒性肺炎 肺部感染 肺恶性肿瘤 低血压
233,膝关节病,膝关节病 腹内疝 颅内损伤 肾恶性肿瘤 液气胸 股骨颈骨折 食管良性肿瘤 子宫平滑肌瘤 腰椎管狭窄 腹部良性肿瘤
269,颈椎病,颈椎病 食管良性肿瘤 鼻窦炎 液气胸 神经痛 颈动脉硬化 腰椎间盘突出 男性不育症 精索静脉曲张 鼻窦瘘
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 肥厚性心肌病 心脏神经症 心包积液 颈动脉硬化 心律失常 肺栓塞 扩张型心肌病 肺源性心脏病
225,腹部良性肿瘤,腹部良性肿瘤 卵巢良性肿瘤 子宫平滑肌瘤 输卵管积水 子宫颈上皮内瘤变 子宫内膜息肉 贫血 肺良性肿瘤 小脑扁桃体下疝畸形 肾恶性肿瘤
95,新生儿高胆红素血症,新生儿高胆红素血症 新生儿黄疸 动脉导管未闭 室间隔缺损 重叠综合征 甲状腺功能亢进症 房间隔缺损 结核性腹膜炎 低钠血症 肺泡蛋白沉着症
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 贫血 前列腺恶性肿瘤 肾结石 食管良性肿瘤 颈椎病 腹部开放性损伤 肺良性肿瘤 食管恶性肿瘤
154,肠梗阻,消化性溃疡 下消化道出血 胃恶性肿瘤 结肠良性肿瘤 胆道感染 肾动脉狭窄 颈动脉硬化 颈动脉狭窄 直肠息肉 肠梗阻
102,气胸,气胸 液气胸 肺原位癌 肺良性肿瘤 主动脉夹层 心脏神经症 肺脓肿 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 肺肉芽肿
136,糖尿病,糖尿病 肺血管畸形 多发性硬化 颈部血管瘤 支气管恶性肿瘤 喉恶性肿瘤 肺良性肿瘤 液气胸 肺脓肿 鼻窦瘘
4,下肢静脉曲张,下肢静脉曲张 大隐静脉曲张 子宫内膜息肉 静脉血栓症 心脏神经症 乳腺恶性肿瘤 颈动脉硬化 输尿管狭窄 直肠息肉 血管迷走性晕厥
67,心律失常,食管良性肿瘤 心律失常 血管迷走性晕厥 肺良性肿瘤 颈动脉硬化 直肠息肉 甲状腺功能亢进症 冠状动脉粥样硬化性心脏病 鼻窦炎 精索静脉曲张
218,腰椎管狭窄,腰椎间盘突出 腰椎管狭窄 食管良性肿瘤 强直性脊柱炎 皮层下动脉硬化性脑病 鼻窦瘘 支气管恶性肿瘤 贫血 肺脓肿 血管炎
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 食管恶性肿瘤 食管良性肿瘤 前列腺恶性肿瘤 急性腹膜炎 肾恶性肿瘤 胃恶性肿瘤 强直性脊柱炎 骨关节病
125,白内障,白内障 抗磷脂综合征 低血氧症 颈部血管瘤 小肠良性肿瘤 重叠综合征 偏头痛 血管迷走性晕厥 子宫内膜息肉 腹内疝
168,肺炎,肺炎 病毒性脑膜炎 小脑扁桃体下疝畸形 支气管炎 气胸 癫癎 烟雾病 嗜酸粒细胞增多综合征 液气胸 霍奇金淋巴瘤
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 男性不育症 鼻窦炎 精索静脉曲张 腹部开放性损伤 食管良性肿瘤 肛瘘 直肠息肉
96,新生儿黄疸,新生儿黄疸 新生儿高胆红素血症 房间隔缺损 室间隔缺损 二尖瓣关闭不全 贫血 心肌炎 肺动脉高压 癫癎 股骨颈骨折
46,子宫内膜息肉,子宫内膜息肉 食管良性肿瘤 胃炎 白内障 胃食管反流 鼻窦炎 肺良性肿瘤 颅内损伤 尿潴留 骨质疏松
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 慢性肾功能不全 颈动脉硬化 主动脉瓣关闭不全 高血压 神经痛 低血压 房间隔缺损 胸腔积液
125,白内障,白内障 子宫内膜息肉 颈部血管瘤 子宫平滑肌瘤 乳腺良性肿瘤 胃炎 鼻窦炎 胃食管反流 食管良性肿瘤 喉恶性肿瘤
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 肾盂肾炎 胃潴留 食管良性肿瘤 食管恶性肿瘤 腹内疝 腹部恶性肿瘤 肾积水 肾结石
47,子宫平滑肌瘤,膀胱炎 子宫颈上皮内瘤变 卵巢良性肿瘤 子宫内膜息肉 输尿管狭窄 腹部良性肿瘤 膝关节病 肾积水 食管良性肿瘤 胃息肉
193,胃炎,胃炎 胃食管反流 脂肪肝 血管迷走性晕厥 骨关节病 肺泡蛋白沉着症 骨质疏松 脑动脉供血不足 结肠良性肿瘤 慢性腹泻
