标签,疾病名字,top10
204,自身免疫性肝炎,腹部恶性肿瘤 肺炎 冠状动脉粥样硬化性心脏病 脑卒中 肠梗阻 肝恶性肿瘤 胰腺恶性肿瘤 胆道感染 心力衰竭 肺恶性肿瘤
0,IgA肾病,IgA肾病 糖尿病 肝恶性肿瘤 胃息肉 肺恶性肿瘤 肾小球肾炎 前列腺恶性肿瘤 肾结石 胆囊息肉 肾动脉狭窄
168,胃恶性肿瘤,前列腺增生 结肠息肉 前列腺恶性肿瘤 精索静脉曲张 肺炎 多发性骨髓瘤 IgA肾病 胃息肉 肾结石 肾积水
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 肺恶性肿瘤 胃息肉 肥厚性心肌病 心包积液 冠状动脉狭窄 糖尿病 脑卒中
131,结节病,肺炎 肺恶性肿瘤 支气管扩张症 肺结核 慢性阻塞性肺疾病 支气管哮喘 支气管炎 心律失常 肺淋巴瘤 冠状动脉粥样硬化性心脏病
76,慢性阻塞性肺疾病,冠状动脉粥样硬化性心脏病 呼吸衰竭 心力衰竭 前列腺恶性肿瘤 慢性阻塞性肺疾病 肺炎 肺栓塞 糖尿病 脑卒中 胸腔积液
40,多发性骨髓瘤,糖尿病 多发性骨髓瘤 肾结石 输尿管结石 视神经脊髓炎 血小板减少 脑卒中 肺炎 精索静脉曲张 霍奇金淋巴瘤
199,腹部良性肿瘤,肾积水 腹部良性肿瘤 甲状腺肿 乳腺恶性肿瘤 胆石症 IgA肾病 烟雾病 胆囊息肉 精索静脉曲张 肝恶性肿瘤
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 高血压 心律失常 颈动脉狭窄 短暂性脑缺血发作 糖尿病 前列腺恶性肿瘤 上消化道出血 血管迷走性晕厥
144,肺栓塞,脑卒中 肺栓塞 冠状动脉粥样硬化性心脏病 心律失常 肺炎 高血压 胃食管反流 肺恶性肿瘤 糖尿病 短暂性脑缺血发作
0,IgA肾病,腹部良性肿瘤 IgA肾病 胆囊息肉 乳腺恶性肿瘤 肾小球肾炎 心律失常 胆石症 烟雾病 气胸 肾病综合征
175,胆囊息肉,胆囊息肉 前列腺增生 冠状动脉粥样硬化性心脏病 胃息肉 胆道感染 脑卒中 前列腺恶性肿瘤 支气管扩张症 肾小球肾炎 腹部良性肿瘤
140,肺动脉高压,肺动脉高压 肺栓塞 冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病 肺炎 脑卒中 支气管扩张症 肺结核 脑动脉炎 消化性溃疡
148,肺炎,肺炎 肺恶性肿瘤 肺结核 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 病毒性肺炎 肺脓肿 支气管扩张症 肺肉芽肿 支气管哮喘
56,心力衰竭,肾病综合征 心力衰竭 肾小球肾炎 冠状动脉粥样硬化性心脏病 高血压 肺炎 胆石症 支气管哮喘 IgA肾病 肺间质纤维化
226,静脉血栓症,静脉血栓症 前列腺恶性肿瘤 前列腺增生 胆石症 精索静脉曲张 肺栓塞 血管炎 脑卒中 肺炎 鞘膜积液
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 精索静脉曲张 脑卒中 肺良性肿瘤 心律失常 结肠息肉 高血压 气胸 甲状腺肿
159,肾小球肾炎,肾小球肾炎 慢性肾功能不全 冠状动脉粥样硬化性心脏病 脑卒中 肾病综合征 高血压 糖尿病 心律失常 肺炎 胃息肉
24,前列腺恶性肿瘤,脑卒中 前列腺恶性肿瘤 肺良性肿瘤 肺恶性肿瘤 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 心律失常 肾结石 前列腺增生
56,心力衰竭,心律失常 冠状动脉粥样硬化性心脏病 心力衰竭 脑卒中 高血压 肾小球肾炎 胆石症 支气管扩张症 肠梗阻 胃恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 结肠息肉 高血压 脑卒中 高脂血症 胃息肉 糖尿病 心律失常 肺恶性肿瘤 植物神经功能紊乱
134,肝恶性肿瘤,前列腺恶性肿瘤 肺恶性肿瘤 胆石症 胸腔积液 腹部恶性肿瘤 急性肝衰竭 冠状动脉粥样硬化性心脏病 食管恶性肿瘤 自身免疫性肝炎 前列腺增生
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 冠状动脉狭窄 高血压 呼吸衰竭 前列腺增生 气胸 心房良性肿瘤 二尖瓣脱垂
176,胆石症,阑尾炎 胆石症 肾积水 肾小球肾炎 肺炎 输尿管结石 非霍奇金淋巴瘤 肠梗阻 肺恶性肿瘤 胆道感染
148,肺炎,肺炎 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 慢性阻塞性肺疾病 胆石症 支气管扩张症 肺结核 肾结石 前列腺增生 病毒性肺炎
104,甲状腺肿,甲状腺肿 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
56,心力衰竭,心律失常 心力衰竭 冠状动脉粥样硬化性心脏病 高血压 肾病综合征 慢性肾功能不全 肺栓塞 甲状腺功能亢进症 静脉血栓症 肺恶性肿瘤
148,肺炎,肺炎 支气管炎 支气管哮喘 肺结核 肺恶性肿瘤 支气管扩张症 慢性阻塞性肺疾病 肾小球肾炎 输尿管结石 肾结核
188,脑卒中,颈动脉狭窄 脑卒中 冠状动脉粥样硬化性心脏病 食管恶性肿瘤 糖尿病 前列腺恶性肿瘤 高血压 食管良性肿瘤 肺恶性肿瘤 IgA肾病
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 高血压 颈内动脉海绵窦瘘 短暂性脑缺血发作 肺恶性肿瘤 糖尿病 直肠息肉 良性阵发性位置性眩晕
150,肺肉芽肿,肺恶性肿瘤 肺炎 冠状动脉粥样硬化性心脏病 气胸 肺结核 腹部恶性肿瘤 肺良性肿瘤 支气管炎 支气管扩张症 慢性阻塞性肺疾病
246,高血压,脑卒中 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 肺炎 糖尿病 颅内动脉瘤 类风湿性关节炎 肺恶性肿瘤 帕金森病 肺动脉高压
80,支气管哮喘,肺炎 慢性阻塞性肺疾病 支气管哮喘 支气管扩张症 支气管炎 细支气管炎 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺栓塞 类风湿性关节炎
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 肺恶性肿瘤 糖尿病 高血压 肺炎 胆囊息肉 支气管哮喘 肺良性肿瘤
82,支气管扩张症,肺炎 慢性阻塞性肺疾病 肺恶性肿瘤 支气管扩张症 脑卒中 支气管哮喘 急性胰腺炎 冠状动脉粥样硬化性心脏病 喉恶性肿瘤 急性呼吸窘迫综合征
120,糖尿病,糖尿病 心律失常 小脑扁桃体下疝畸形 IgA肾病 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
202,膀胱结石,膀胱结石 前列腺恶性肿瘤 前列腺增生 输尿管结石 肾积水 甲状腺肿 胃恶性肿瘤 肺良性肿瘤 肺肉芽肿 鞘膜积液
166,肾结石,肾积水 肾结石 输尿管结石 精索静脉曲张 腹部恶性肿瘤 输尿管狭窄 神经痛 气胸 冠状动脉粥样硬化性心脏病 膀胱结石
188,脑卒中,脑卒中 肺炎 肺恶性肿瘤 胆石症 前列腺恶性肿瘤 糖尿病 炎性肌病 视神经脊髓炎 原发性醛固酮增多症 重症肌无力
148,肺炎,肺炎 心律失常 肺结核 肺脓肿 胆石症 支气管扩张症 胸腔积液 脑卒中 胆道感染 心内膜炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 阑尾炎 高血压 短暂性脑缺血发作 风湿性二尖瓣狭窄伴关闭不全 心力衰竭 输尿管结石 糖尿病 乳腺恶性肿瘤 脑卒中
226,静脉血栓症,静脉血栓症 精索静脉曲张 前列腺恶性肿瘤 鞘膜积液 睾丸扭转 胃恶性肿瘤 骨关节病 结肠息肉 脑动脉炎 小脑扁桃体下疝畸形
144,肺栓塞,冠状动脉粥样硬化性心脏病 肺栓塞 肺炎 肺动脉高压 肺恶性肿瘤 心律失常 肾小球肾炎 慢性阻塞性肺疾病 类风湿性关节炎 肾病综合征
158,肾动脉狭窄,输尿管结石 冠状动脉粥样硬化性心脏病 肾结石 精索静脉曲张 急性胰腺炎 糖尿病 脑卒中 类风湿性关节炎 胆石症 胰腺恶性肿瘤
188,脑卒中,脑卒中 糖尿病 冠状动脉粥样硬化性心脏病 高血压 颅内动脉瘤 低颅压性头痛 高脂血症 心律失常 烟雾病 胆石症
35,呼吸衰竭,肺恶性肿瘤 肺炎 呼吸衰竭 慢性阻塞性肺疾病 支气管哮喘 支气管扩张症 冠状动脉粥样硬化性心脏病 心力衰竭 肺栓塞 结节病
120,糖尿病,糖尿病 脑卒中 短暂性脑缺血发作 高血压 冠状动脉粥样硬化性心脏病 胃炎 胃食管反流 肺恶性肿瘤 肾梗死 胃淋巴瘤
82,支气管扩张症,慢性阻塞性肺疾病 肺炎 支气管扩张症 心律失常 肺恶性肿瘤 肺结核 冠状动脉粥样硬化性心脏病 支气管炎 脑卒中 支气管哮喘
120,糖尿病,糖尿病 IgA肾病 肾小球肾炎 腹部良性肿瘤 胃息肉 肾动脉狭窄 肾损伤 肾梗死 肾病综合征 肾盂肾炎
176,胆石症,胆石症 肝恶性肿瘤 胆囊息肉 胰腺恶性肿瘤 肾结石 结肠息肉 输尿管狭窄 前列腺增生 冠状动脉粥样硬化性心脏病 精索静脉曲张
120,糖尿病,冠状动脉粥样硬化性心脏病 糖尿病 脑卒中 结肠息肉 胆石症 肺炎 胃食管反流 高血压 短暂性脑缺血发作 心律失常
246,高血压,脑卒中 高血压 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 肺恶性肿瘤 肾小球肾炎 肾积水 肾结石 胃炎 前列腺增生
205,良性阵发性位置性眩晕,脑卒中 冠状动脉粥样硬化性心脏病 心律失常 良性阵发性位置性眩晕 高血压 输尿管结石 冠状动脉狭窄 肺栓塞 肺恶性肿瘤 心力衰竭
162,肾病综合征,慢性肾功能不全 冠状动脉粥样硬化性心脏病 肺炎 肾病综合征 心律失常 胸腔积液 高血压 心力衰竭 急性胰腺炎 呼吸衰竭
246,高血压,高血压 冠状动脉粥样硬化性心脏病 原发性醛固酮增多症 肺恶性肿瘤 心力衰竭 气胸 甲状腺肿 前列腺增生 肾小球肾炎 心脏神经症
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 脑卒中 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 膀胱炎 肺恶性肿瘤 结肠息肉 胰腺恶性肿瘤 肾损伤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 冠状动脉狭窄 脑卒中 支气管炎 胃食管反流 心力衰竭 支气管哮喘 胆道感染
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 扩张型心肌病 心律失常 高血压 冠状动脉瘘 肺栓塞 气胸 支气管炎 肺炎 支气管哮喘
246,高血压,冠状动脉粥样硬化性心脏病 高血压 心律失常 结肠息肉 前列腺增生 肾结石 阑尾炎 冠状动脉狭窄 胃息肉 肺炎
220,阑尾炎,阑尾炎 肾结石 精索静脉曲张 神经痛 睾丸扭转 腹部恶性肿瘤 输尿管结石 脾脏损伤 肺结核 非霍奇金淋巴瘤
56,心力衰竭,冠状动脉粥样硬化性心脏病 心律失常 糖尿病 肝恶性肿瘤 肺炎 脑卒中 肺栓塞 冠状动脉狭窄 颈动脉狭窄 胃食管反流
175,胆囊息肉,胆囊息肉 胆石症 腹部良性肿瘤 乳腺恶性肿瘤 肺恶性肿瘤 输尿管狭窄 胃息肉 肾病综合征 肾盂肾炎 肾积水
151,肺脓肿,肺恶性肿瘤 肺炎 呼吸衰竭 肺结核 支气管扩张症 心律失常 胸腔积液 心力衰竭 肺曲霉菌病 慢性阻塞性肺疾病
149,肺结核,肺炎 肺恶性肿瘤 支气管扩张症 肺结核 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 支气管炎 胸腔积液 肺动脉高压 支气管哮喘
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
82,支气管扩张症,慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 肺炎 肺恶性肿瘤 支气管扩张症 肺结核 结肠息肉 脑卒中 支气管炎 支气管哮喘
82,支气管扩张症,支气管扩张症 肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 肺结核 支气管哮喘 支气管炎 细支气管炎 肺动脉高压 肺淋巴瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 肺炎 心律失常 糖尿病 胃息肉 腹部良性肿瘤 冠状动脉狭窄 结肠息肉 慢性肾功能不全
116,短暂性脑缺血发作,脑卒中 短暂性脑缺血发作 糖尿病 冠状动脉粥样硬化性心脏病 高血压 高脂血症 肺恶性肿瘤 心律失常 肺炎 胃息肉
118,类风湿性关节炎,类风湿性关节炎 强直性脊柱炎 鞘膜积液 痛风 肾病综合征 肾损伤 肾盂肾炎 肾积水 胃潴留 肾结核
188,脑卒中,脑卒中 短暂性脑缺血发作 良性阵发性位置性眩晕 高血压 冠状动脉粥样硬化性心脏病 多发性末梢神经炎 颈动脉狭窄 糖尿病 心律失常 支气管炎
59,心律失常,心律失常 精索静脉曲张 冠状动脉粥样硬化性心脏病 高血压 糖尿病 前列腺增生 胃炎 肺恶性肿瘤 鞘膜积液 肺隐球菌病
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 颅内损伤 脑卒中 肺动脉高压 精索静脉曲张 胃恶性肿瘤 胃息肉 肾结石 肾结核
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 心律失常 糖尿病 高血压 结肠息肉 肾积水 支气管扩张症 肺炎 胃炎
42,室间隔缺损,室间隔缺损 房间隔缺损 肺炎 二尖瓣关闭不全 甲状腺功能亢进症 动脉导管未闭 心肌损害 心律失常 二尖瓣狭窄 肺良性肿瘤
176,胆石症,胆石症 肺恶性肿瘤 胆囊息肉 肾结石 IgA肾病 食管良性肿瘤 前列腺恶性肿瘤 输尿管结石 甲状腺肿 呼吸衰竭
59,心律失常,脑卒中 冠状动脉粥样硬化性心脏病 心律失常 短暂性脑缺血发作 糖尿病 冠状动脉狭窄 胃炎 肺栓塞 颈动脉狭窄 胆石症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心肌炎 支气管哮喘 肺恶性肿瘤 动脉导管未闭 冠状动脉狭窄 心力衰竭 肺炎 心律失常 肾结石
148,肺炎,肺炎 肺结核 肺恶性肿瘤 多发性骨髓瘤 肺栓塞 慢性阻塞性肺疾病 非霍奇金淋巴瘤 支气管炎 肾盂肾炎 白血病
120,糖尿病,糖尿病 结肠息肉 冠状动脉粥样硬化性心脏病 肺炎 脑卒中 IgA肾病 胃息肉 肾结石 肾结核 肾盂肾炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 结肠息肉 高血压 心律失常 肺炎 腹部开放性损伤 冠状动脉狭窄 心脏神经症 直肠息肉 胆石症
142,肺恶性肿瘤,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 气胸 心律失常 心力衰竭 腹内疝 脑卒中 胆石症 胸腔积液 前列腺增生
120,糖尿病,糖尿病 甲状腺肿 IgA肾病 前列腺恶性肿瘤 脑卒中 结肠息肉 心律失常 胃息肉 食管良性肿瘤 肥胖症
40,多发性骨髓瘤,冠状动脉粥样硬化性心脏病 多发性骨髓瘤 肺恶性肿瘤 阑尾炎 心律失常 胆囊息肉 脑卒中 糖尿病 肠梗阻 白血病
40,多发性骨髓瘤,冠状动脉粥样硬化性心脏病 心律失常 心力衰竭 气胸 胸腔积液 低血氧症 肺恶性肿瘤 慢性阻塞性肺疾病 心包积液 肺动脉高压
148,肺炎,肺炎 支气管炎 肾积水 IgA肾病 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾结核
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 心律失常 胆囊息肉 前列腺恶性肿瘤 前列腺增生 心力衰竭 甲状腺肿 胆石症
219,重症肌无力,脑卒中 短暂性脑缺血发作 重症肌无力 冠状动脉粥样硬化性心脏病 肺炎 糖尿病 肺恶性肿瘤 肾积水 支气管扩张症 胃炎
162,肾病综合征,肾病综合征 肾小球肾炎 IgA肾病 慢性肾功能不全 急性肾衰竭 胆道感染 肺恶性肿瘤 心力衰竭 胸腔积液 肾损伤
136,肠梗阻,脑卒中 胆石症 肺炎 冠状动脉粥样硬化性心脏病 肠梗阻 肺恶性肿瘤 急性胰腺炎 腹部恶性肿瘤 胰腺恶性肿瘤 短暂性脑缺血发作
148,肺炎,肺炎 慢性阻塞性肺疾病 脑卒中 冠状动脉粥样硬化性心脏病 支气管扩张症 肺恶性肿瘤 支气管哮喘 心律失常 心源性猝死 阑尾炎
167,胃息肉,结肠息肉 腹部恶性肿瘤 直肠息肉 胃息肉 贫血 肠梗阻 心律失常 食管良性肿瘤 下消化道出血 糖尿病
220,阑尾炎,阑尾炎 胰腺恶性肿瘤 腹部良性肿瘤 睾丸扭转 腹部恶性肿瘤 小肠恶性肿瘤 胃息肉 肥胖症 气胸 结肠息肉
148,肺炎,肺炎 呼吸衰竭 支气管炎 静脉血栓症 精索静脉曲张 心包炎 阑尾炎 病毒性肺炎 胆石症 肺结核
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 结肠息肉 高血压 冠状动脉狭窄 糖尿病 胃炎 肺恶性肿瘤 肺良性肿瘤 前列腺增生
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 结肠息肉 肺恶性肿瘤 心力衰竭 前列腺恶性肿瘤 房间隔缺损 胃恶性肿瘤 高血压 胃息肉
148,肺炎,肺炎 胆石症 肺恶性肿瘤 心律失常 支气管炎 冠状动脉粥样硬化性心脏病 脑卒中 肺结核 颈动脉狭窄 短暂性脑缺血发作
130,结肠息肉,直肠息肉 结肠息肉 阑尾炎 急性胰腺炎 胆石症 心律失常 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 输尿管结石 胆囊息肉
148,肺炎,肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 支气管哮喘 冠状动脉粥样硬化性心脏病 高血压 肺结核 心律失常 支气管炎 癫痫
149,肺结核,肺炎 肺恶性肿瘤 慢性阻塞性肺疾病 支气管哮喘 胸腔积液 冠状动脉粥样硬化性心脏病 支气管炎 支气管扩张症 类风湿性关节炎 肺结核
120,糖尿病,糖尿病 脑卒中 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 糖耐量异常 心律失常 结肠息肉 前列腺恶性肿瘤 肺恶性肿瘤 肺结核 睡眠呼吸暂停低通气综合征 前列腺增生
188,脑卒中,脑卒中 结肠息肉 颈动脉狭窄 糖尿病 冠状动脉粥样硬化性心脏病 原发性醛固酮增多症 甲状腺肿 重症肌无力 肾动脉狭窄 消化性溃疡
142,肺恶性肿瘤,肺恶性肿瘤 脑卒中 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 肝恶性肿瘤 胆石症 鞘膜积液 肺炎 心律失常 胆囊息肉
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 糖尿病 颈动脉狭窄 心律失常 良性阵发性位置性眩晕 IgA肾病 胃息肉 肾结石
188,脑卒中,脑卒中 颈动脉狭窄 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 高血压 低血压 心律失常 结肠息肉 食管恶性肿瘤 糖尿病
148,肺炎,肺炎 肺恶性肿瘤 支气管扩张症 支气管炎 肺脓肿 甲状腺肿 肺结核 呼吸衰竭 细支气管炎 甲状腺炎
180,胸腔积液,肺炎 冠状动脉粥样硬化性心脏病 肺栓塞 肺恶性肿瘤 胸腔积液 肺结核 类风湿性关节炎 慢性阻塞性肺疾病 高血压 支气管扩张症
56,心力衰竭,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 肺炎 胆石症 急性胰腺炎 肺栓塞 慢性阻塞性肺疾病 慢性肾功能不全 肾结石
148,肺炎,肺炎 冠状动脉粥样硬化性心脏病 支气管扩张症 慢性阻塞性肺疾病 多发性骨髓瘤 支气管炎 肾病综合征 糖尿病 肾结石 肺脓肿
140,肺动脉高压,肺炎 肺动脉高压 肺栓塞 胸腔积液 肺恶性肿瘤 脑卒中 糖尿病 肺间质纤维化 骨关节病 高血压
148,肺炎,肺炎 慢性阻塞性肺疾病 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 脑卒中 肺栓塞 肺结核 肾盂肾炎 支气管扩张症 类风湿性关节炎
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺炎 支气管扩张症 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 支气管哮喘 肺结核 呼吸衰竭 肺间质纤维化 支气管炎
136,肠梗阻,肠梗阻 腹部恶性肿瘤 结肠息肉 阑尾炎 脑卒中 下消化道出血 小肠恶性肿瘤 肝恶性肿瘤 肺炎 胃息肉
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管哮喘 肺炎 肺恶性肿瘤 肺间质纤维化 心力衰竭 冠状动脉粥样硬化性心脏病 胸腔积液 阻塞性肺气肿 支气管炎
148,肺炎,肺炎 支气管炎 细支气管炎 下消化道出血 IgA肾病 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎
142,肺恶性肿瘤,肺炎 胆石症 支气管扩张症 肺恶性肿瘤 肺脓肿 冠状动脉粥样硬化性心脏病 类风湿性关节炎 肺结核 腹腔感染 胃恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 阑尾炎 消化性溃疡 肺恶性肿瘤 乳腺恶性肿瘤 胆囊息肉 液气胸 肾结石 胆石症 特发性间质性肺炎
148,肺炎,肺炎 肺结核 病毒性肺炎 心肌炎 肺曲霉菌病 肺栓塞 血管炎 血小板减少 腹部恶性肿瘤 心包积液
168,胃恶性肿瘤,肠梗阻 胃息肉 腹部恶性肿瘤 胆石症 胃恶性肿瘤 消化性溃疡 肝恶性肿瘤 胃炎 心律失常 阑尾炎
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 脑卒中 短暂性脑缺血发作 肾结石 胆石症 肾病综合征 鞘膜积液 肾小球肾炎 高血压
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 高脂血症 呼吸衰竭 肺恶性肿瘤 甲状腺肿 心力衰竭 二尖瓣关闭不全 IgA肾病
228,鞘膜积液,鞘膜积液 精索静脉曲张 冠状动脉粥样硬化性心脏病 前列腺增生 结肠息肉 糖尿病 前列腺恶性肿瘤 颈动脉硬化 睡眠呼吸暂停低通气综合征 肾动脉狭窄
246,高血压,高血压 冠状动脉粥样硬化性心脏病 脑卒中 心律失常 糖尿病 变应性肉芽肿性脉管炎 胃息肉 冠状动脉狭窄 肾动脉狭窄 肺栓塞
148,肺炎,冠状动脉粥样硬化性心脏病 肺炎 脑卒中 急性胰腺炎 支气管炎 肺结核 胆石症 支气管扩张症 鞘膜积液 输尿管结石
120,糖尿病,糖尿病 肺恶性肿瘤 脑卒中 结肠息肉 糖尿病性周围神经病 心律失常 冠状动脉粥样硬化性心脏病 甲状腺功能亢进症 胃淋巴瘤 胃恶性肿瘤
120,糖尿病,糖尿病 脂肪肝 脑卒中 糖耐量异常 冠状动脉粥样硬化性心脏病 肺栓塞 急性胰腺炎 胃恶性肿瘤 胃息肉 肾结石
235,风湿性二尖瓣狭窄伴关闭不全,冠状动脉粥样硬化性心脏病 心律失常 心力衰竭 胆石症 肺炎 心内膜炎 肠梗阻 风湿性二尖瓣狭窄伴关闭不全 腹部恶性肿瘤 胃恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 冠状动脉狭窄 胸腔积液 心肌炎 气胸 肾结石 阑尾炎 肺良性肿瘤
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 肺炎 脑卒中 支气管哮喘 肺栓塞 胆石症 心力衰竭 输尿管结石 胃息肉
116,短暂性脑缺血发作,脑卒中 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 糖尿病 心律失常 支气管扩张症 颈动脉狭窄 胆石症 冠状动脉狭窄 胸腔积液
76,慢性阻塞性肺疾病,肺炎 慢性阻塞性肺疾病 肺恶性肿瘤 支气管扩张症 心律失常 支气管哮喘 结肠息肉 冠状动脉粥样硬化性心脏病 支气管炎 肺间质纤维化
188,脑卒中,脑卒中 糖尿病 短暂性脑缺血发作 心律失常 小脑扁桃体下疝畸形 冠状动脉粥样硬化性心脏病 脑动静脉畸形 良性阵发性位置性眩晕 鞘膜积液 胃炎
198,腹部恶性肿瘤,阑尾炎 腹部恶性肿瘤 肠梗阻 胆石症 前列腺增生 脾脏损伤 输尿管结石 胃恶性肿瘤 消化性溃疡 肺恶性肿瘤
246,高血压,冠状动脉粥样硬化性心脏病 高血压 甲状腺肿 肺恶性肿瘤 IgA肾病 颈动脉狭窄 慢性阻塞性肺疾病 二尖瓣关闭不全 胃炎 高脂血症
120,糖尿病,糖尿病 高血压 冠状动脉粥样硬化性心脏病 结肠息肉 脑卒中 肺恶性肿瘤 慢性肾功能不全 短暂性脑缺血发作 支气管哮喘 心律失常
149,肺结核,肺炎 冠状动脉粥样硬化性心脏病 肺结核 支气管哮喘 脑卒中 慢性阻塞性肺疾病 腹部恶性肿瘤 肺恶性肿瘤 肺动脉高压 腹部开放性损伤
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 血管迷走性晕厥 肺炎 结肠息肉 支气管扩张症 胃炎 扩张型心肌病 直肠息肉 慢性阻塞性肺疾病
120,糖尿病,糖尿病 腹部良性肿瘤 冠状动脉粥样硬化性心脏病 输尿管结石 食管良性肿瘤 高血压 胃息肉 肾小球肾炎 肾损伤 肾梗死
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 胃炎 短暂性脑缺血发作 输尿管结石 冠状动脉狭窄 肺结核 肾结石 心力衰竭 阑尾炎
188,脑卒中,脑卒中 肝恶性肿瘤 冠状动脉粥样硬化性心脏病 糖尿病 肺恶性肿瘤 胃恶性肿瘤 前列腺恶性肿瘤 IgA肾病 前列腺增生 腹部良性肿瘤
167,胃息肉,胃息肉 结肠息肉 冠状动脉粥样硬化性心脏病 胆石症 阑尾炎 胃炎 心律失常 急性胰腺炎 直肠息肉 痛风
59,心律失常,心律失常 冠状动脉粥样硬化性心脏病 高血压 腹部良性肿瘤 脑卒中 骨关节病 精索静脉曲张 颈动脉狭窄 睡眠呼吸暂停低通气综合征 直肠息肉
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 胆囊息肉 胆石症 急性胰腺炎 腹部良性肿瘤 阑尾炎 脑卒中 心律失常 高血压
176,胆石症,胆石症 急性胰腺炎 肺炎 消化性溃疡 结肠息肉 冠状动脉粥样硬化性心脏病 胃炎 脾脏损伤 肺脓肿 阑尾炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 睡眠呼吸暂停低通气综合征 心肌炎 高血压 胃食管反流 心律失常 前列腺恶性肿瘤 胃恶性肿瘤 胃息肉 肾结核
